COREF	start_token	end_token	prop	cat	text
25	1392	1394	PROP	PER	The Sleeping Beauty
37	1402	1403	PROP	PER	old Spite
-1	1407	1407	PRON	PER	her
-1	1420	1421	NOM	PER	The King
-1	1425	1426	NOM	LOC	the land
-1	1464	1467	NOM	PER	No more old women
-1	1479	1480	NOM	PER	no spinsters
-1	1483	1486	NOM	PER	the fair deceivers All
-1	1488	1488	NOM	PER	weavers
0	1493	1493	PRON	PER	I
-1	1499	1499	PRON	PER	you
-1	1528	1528	NOM	PER	folks
-1	1554	1554	PRON	PER	His
-1	1566	1566	PRON	PER	he
-1	1579	1580	NOM	PER	the Princess
-1	1595	1598	NOM	PER	people of all stations
-1	1604	1604	NOM	FAC	rooms
-1	1616	1617	NOM	PER	hurried grooms
-1	1627	1627	NOM	PER	man
-1	1632	1632	PRON	PER	His
-1	1632	1633	NOM	PER	His Majesty
-1	1652	1653	NOM	PER	all others
38	1659	1659	PROP	PER	Heliogabalus
-1	1667	1667	PRON	PER	his
-1	1667	1668	NOM	PER	his child
36	1675	1677	PROP	PER	old Fairy Spite
-1	1729	1744	NOM	PER	the master of a house Whose want of nous Is such that he allows his wife
-1	1741	1741	PRON	PER	he
-1	1743	1743	PRON	PER	his
-1	1743	1744	NOM	PER	his wife
-1	1750	1750	PRON	PER	him
-1	1758	1758	PRON	PER	He
-1	1778	1779	NOM	FAC	a house
-1	1788	1804	NOM	PER	the Princess , so meek and quiet , Should run away from all the dust and riot
0	1809	1809	PRON	PER	I
-1	1813	1815	NOM	FAC	all the suite
-1	1822	1822	PRON	PER	her
-1	1832	1832	PRON	PER	they
-1	1835	1835	PRON	PER	their
-1	1840	1840	PRON	PER	their
-1	1845	1846	NOM	PER	the Princess
-1	1854	1860	NOM	PER	those who had her in their care
-1	1857	1857	PRON	PER	her
-1	1859	1859	PRON	PER	their
-1	1864	1864	PRON	PER	her
-1	1864	1865	NOM	FAC	her room
-1	1869	1871	NOM	FAC	a winding stair
-1	1875	1877	NOM	FAC	the highest turret
-1	1897	1904	NOM	FAC	a room at the top of the tower
-1	1900	1904	NOM	LOC	the top of the tower
-1	1903	1904	NOM	FAC	the tower
-1	1914	1916	NOM	PER	An old dame
39	1924	1924	PROP	PER	Merrily
39	1941	1941	PROP	PER	Merrily
-1	1949	1949	PRON	PER	she
39	1959	1959	PROP	PER	Merrily
-1	1972	1973	NOM	PER	The Princess
39	1982	1982	PROP	PER	Merrily
39	2003	2003	PROP	PER	Merrily
-1	2016	2017	NOM	PER	fair one
39	2026	2026	PROP	PER	Merrily
36	2034	2036	PROP	PER	ugly old Spite
-1	2052	2052	PRON	PER	She
-1	2062	2062	PRON	PER	She
-1	2068	2068	PRON	PER	her
-1	2072	2072	PRON	PER	She
-1	2074	2074	PRON	PER	them
-1	2076	2076	PRON	PER	her
-1	2079	2079	PRON	PER	she
-1	2090	2092	NOM	FAC	that small room
-1	2093	2093	PRON	PER	she
-1	2106	2106	PRON	PER	She
-1	2115	2115	PRON	PER	her
-1	2134	2134	PRON	PER	her
-1	2149	2151	NOM	FAC	the palace courtyard
-1	2163	2170	NOM	PER	The cook who mincemeat for the banquet chopt
-1	2173	2181	NOM	PER	The gardener who the fruit tree 's branches lopt
-1	2183	2184	NOM	PER	The huntsman
-1	2186	2186	PRON	PER	his
-1	2191	2198	NOM	PER	The gay young lover who the question popt
-1	2200	2205	NOM	PER	The damsel who thereat her eyelids
-1	2204	2204	PRON	PER	her
-1	2208	2213	NOM	PER	The councillor who fain the state
-1	2212	2213	NOM	GPE	the state
-1	2217	2218	NOM	PER	The King
-1	2220	2220	PRON	PER	his
-1	2220	2221	NOM	PER	his measures
-1	2226	2231	NOM	PER	The courtier in his new court
-1	2229	2229	PRON	PER	his
-1	2237	2243	NOM	PER	The toper who his beak in Rhenish
-1	2240	2240	PRON	PER	his
-1	2246	2247	NOM	PER	The scullion
-1	2252	2252	PRON	PER	he
-1	2255	2256	NOM	PER	The chamberlain
-1	2261	2262	NOM	PER	ancient Copt
-1	2264	2271	NOM	PER	The purblind peer who 'd in the fountain
-1	2274	2280	NOM	PER	The jester who that fall with mirth
-1	2312	2312	PRON	FAC	it
-1	2317	2317	PRON	PER	They
40	2323	2324	PROP	PER	agéd crones
-1	2336	2342	NOM	PER	Some huntsman bold , Spying a tower
-1	2351	2352	NOM	PER	the shepherds
-1	2363	2367	NOM	PER	a prince of noble blood
-1	2377	2378	NOM	FAC	the keep
-1	2380	2381	NOM	PER	that Princess
-1	2387	2387	NOM	PER	King
-1	2389	2389	NOM	PER	Queen
-1	2391	2391	NOM	PER	courtiers
-1	2416	2416	NOM	PER	none
-1	2427	2427	PRON	PER	their
-1	2440	2442	NOM	FAC	a solemn place
0	2444	2444	PRON	PER	I
-1	2449	2449	PRON	FAC	its
-1	2465	2465	PRON	PER	you
-1	2472	2472	PRON	FAC	its
-1	2507	2512	NOM	FAC	the keep Did thickest snaky ivies
-1	2515	2517	NOM	PER	A grey owl
-1	2539	2543	NOM	LOC	the white lake - lilies
-1	2546	2546	PRON	PER	their
-1	2551	2551	PRON	PER	they
-1	2562	2562	PRON	PER	their
-1	2562	2563	NOM	FAC	their cells
-1	2578	2582	NOM	LOC	the land up - clomb
-1	2584	2587	NOM	FAC	the central palace dome
-1	2600	2602	NOM	FAC	that embowered pile
-1	2612	2614	NOM	GPE	Some visioned place
-1	2616	2617	NOM	FAC	Its towers
-1	2624	2626	NOM	LOC	And slumbering forests
-1	2631	2631	PRON	LOC	its
-1	2747	2748	NOM	PER	living man
-1	2757	2758	NOM	LOC	the river
-1	2782	2784	NOM	PER	the red deer
1	2788	2794	PROP	GPE	Tra - la - la - la
2	2796	2798	PROP	GPE	La - la
-1	2820	2821	NOM	LOC	the river
-1	2824	2825	NOM	LOC	the plain
-1	2828	2828	NOM	LOC	forest
1	2835	2841	PROP	GPE	Tra - la - la - la
-1	2847	2849	NOM	PER	all good huntsmen
2	2860	2862	PROP	GPE	La - la
-1	2878	2880	NOM	PER	all good huntsmen
1	2916	2922	PROP	GPE	Tra - la - la - la
2	2924	2926	PROP	GPE	La - la
-1	2937	2937	PRON	PER	Thy
-1	2944	2944	PRON	PER	thou
-1	2949	2951	NOM	FAC	the flying quarry
-1	2953	2955	NOM	LOC	The dark wood
-1	2977	2978	NOM	PER	The Prince
-1	2982	2982	PRON	PER	He
-1	2986	2986	PRON	PER	His
-1	2986	2987	NOM	FAC	His suite
-1	2993	2993	PRON	PER	he
-1	3002	3002	PRON	PER	his
-1	3018	3018	PRON	PER	He
-1	3021	3021	PRON	PER	his
-1	3021	3022	NOM	PER	his friends
-1	3033	3033	PRON	PER	he
-1	3042	3043	NOM	GPE	the place
-1	3044	3044	PRON	PER	He
-1	3049	3049	PRON	PER	his
-1	3054	3054	PRON	PER	He
-1	3057	3057	PRON	PER	his
-1	3067	3069	NOM	PER	the poor beast
-1	3080	3080	PRON	PER	his
-1	3080	3081	NOM	FAC	his home
-1	3087	3087	PRON	PER	he
-1	3093	3093	PRON	PER	His
-1	3098	3098	PRON	PER	him
-1	3127	3129	NOM	LOC	the western heavens
-1	3146	3146	PRON	PER	him
-1	3170	3170	PRON	PER	him
-1	3178	3178	PRON	PER	his
-1	3199	3199	PRON	PER	his
-1	3205	3205	PRON	PER	His
-1	3226	3226	PRON	PER	he
41	3231	3231	PROP	PER	ne'er
-1	3239	3239	PRON	PER	he
-1	3241	3246	NOM	FAC	the dark nooks in the glades
-1	3271	3271	PRON	PER	him
-1	3292	3292	PRON	PER	him
-1	3306	3306	PRON	PER	him
-1	3325	3325	PRON	PER	him
-1	3342	3342	PRON	PER	he
-1	3363	3365	NOM	LOC	the dusky forest
-1	3375	3377	NOM	FAC	that silent avenue
-1	3378	3380	NOM	PER	the young Prince
-1	3458	3460	NOM	FAC	that long alley
-1	3462	3462	PRON	PER	He
-1	3464	3467	NOM	FAC	a flight of steps
-1	3477	3486	NOM	PER	some one who beside the gate in that warm sunshine
-1	3500	3501	NOM	PER	A sleeper
-1	3505	3505	PRON	PER	He
-1	3507	3507	PRON	PER	him
-1	3510	3510	PRON	PER	him
-1	3516	3516	PRON	PER	him
-1	3527	3527	PRON	PER	him
0	3531	3531	PRON	PER	I
-1	3535	3535	PRON	PER	he
-1	3539	3539	PRON	PER	you
-1	3541	3541	PRON	PER	him
-1	3558	3559	NOM	PER	the Prince
-1	3572	3572	PRON	PER	he
-1	3574	3576	NOM	PER	that inveterate sleeper
-1	3580	3580	PRON	PER	he
-1	3584	3587	NOM	FAC	the place to explore
-1	3593	3606	NOM	LOC	a very fine place As one clearly may trace — Though , by Jove
42	3606	3606	PROP	PER	Jove
-1	3610	3611	NOM	PER	the Prince
-1	3614	3614	PRON	PER	he
-1	3632	3632	PRON	PER	they
43	3639	3639	PROP	PER	Turk
0	3662	3662	PRON	PER	I
-1	3664	3665	NOM	PER	The minions
0	3673	3673	PRON	PER	I
-1	3675	3676	NOM	PER	the owner
-1	3695	3695	NOM	FAC	rooms
-1	3712	3722	NOM	PER	the parlour - maid she 'd not beside her This child
-1	3716	3716	PRON	PER	she
-1	3720	3720	PRON	PER	her
-1	3721	3722	NOM	PER	This child
-1	3725	3725	PRON	PER	she
-1	3727	3731	NOM	PER	that great cobweb and spider
-1	3739	3739	PRON	PER	their
-1	3746	3747	NOM	PER	the Prince
-1	3752	3753	NOM	FAC	the lobby
-1	3756	3757	NOM	FAC	the lobby
-1	3758	3758	PRON	PER	he
-1	3761	3764	NOM	FAC	the guard - room
-1	3769	3772	NOM	FAC	the courtyard and gardens
-1	3779	3780	NOM	FAC	The palace
-1	3782	3782	PRON	PER	he
-1	3802	3802	PRON	PER	he
-1	3807	3807	PRON	PER	his
-1	3824	3824	NOM	PER	gardeners
-1	3836	3838	NOM	FAC	the loftiest turret
0	3861	3861	PRON	PER	I
-1	3870	3870	NOM	FAC	basement
-1	3879	3882	NOM	LOC	the whole inhabited world
-1	3886	3887	NOM	FAC	that building
-1	3893	3893	PRON	FAC	its
-1	3902	3908	NOM	FAC	The Exhibition of ' Sixty - two
-1	3934	3935	NOM	FAC	the court
-1	3937	3939	NOM	PER	the young Prince
-1	3944	3946	NOM	FAC	a sallyport Hounds
-1	3951	3951	NOM	PER	Huntsmen
-1	3958	3963	NOM	PER	All prepared to blow a mort
-1	3972	3972	PRON	PER	they
-1	3977	3977	NOM	VEH	ships
-1	3986	3988	NOM	LOC	an ocean dead
-1	3990	3990	PRON	PER	He
-1	3996	3997	NOM	PER	no one
-1	4000	4000	PRON	PER	his
-1	4017	4022	NOM	PER	each single hound In the pack
0	4024	4024	PRON	PER	I
-1	4037	4037	PRON	PER	his
-1	4049	4049	PRON	PER	he
-1	4059	4059	PRON	PER	they
-1	4076	4077	NOM	PER	One huntsman
-1	4084	4084	PRON	PER	he
-1	4094	4098	NOM	PER	a stray branch of woodbine
-1	4104	4104	PRON	PER	him
-1	4114	4114	PRON	PER	his
-1	4117	4117	PRON	PER	him
-1	4119	4120	NOM	PER	Another one
-1	4134	4134	PRON	PER	his
0	4144	4144	PRON	PER	I
-1	4148	4148	PRON	PER	you
-1	4157	4157	PRON	PER	your
-1	4173	4177	NOM	PER	Two men in the doorway
-1	4186	4186	PRON	PER	they
-1	4193	4193	PRON	PER	Their
-1	4198	4198	PRON	PER	their
-1	4208	4208	PRON	PER	their
-1	4213	4213	PRON	PER	they
-1	4217	4218	NOM	PER	the Prince
0	4220	4220	PRON	PER	I
-1	4223	4231	NOM	PER	Sleeping partners in some branch department of Twining 's
-1	4226	4231	NOM	FAC	some branch department of Twining 's
-1	4234	4234	NOM	PER	grooms
-1	4238	4239	NOM	PER	sad sinners
-1	4244	4244	NOM	PER	hunters
-1	4247	4248	NOM	PER	Derby winners
-1	4265	4268	NOM	GPE	the land of Nod
-1	4270	4273	NOM	PER	The young Prince trod
-1	4278	4278	NOM	FAC	corridors
-1	4280	4281	NOM	FAC	long arcades
44	4293	4293	PROP	PER	Echo
-1	4302	4302	PRON	PER	he
-1	4327	4327	PRON	PER	he
-1	4332	4332	NOM	FAC	room
-1	4335	4335	NOM	FAC	hall
-1	4347	4347	PRON	PER	He
-1	4356	4362	NOM	PER	folks at active work by sleep o'ertaken
-1	4390	4413	NOM	PER	The housemaid , seemingly in fuss and fluster , Tripping downstairs with feather - broom and duster , Caught unaware Upon the bottom stair
-1	4427	4427	PRON	PER	herself
-1	4441	4449	NOM	PER	A lacquey , carrying upstairs the coal - scuttle
-1	4462	4464	NOM	PER	A giddy page
-1	4468	4472	NOM	PER	another youngster of his age
-1	4471	4471	PRON	PER	his
-1	4483	4484	NOM	FAC	the hall
-1	4506	4507	NOM	PER	a pup
-1	4527	4527	PRON	PER	he
-1	4543	4543	PRON	PER	his
-1	4547	4547	PRON	PER	their
-1	4556	4556	PRON	PER	their
-1	4561	4565	NOM	PER	The butler in the cellar
-1	4564	4565	NOM	FAC	the cellar
-1	4575	4575	PRON	PER	He
-1	4578	4578	PRON	PER	his
-1	4605	4605	PRON	PER	he
-1	4614	4614	PRON	PER	he
-1	4643	4644	NOM	PER	the Prince
-1	4652	4652	PRON	PER	he
-1	4656	4656	PRON	PER	he
-1	4658	4662	NOM	FAC	the grandest room of all
-1	4664	4667	NOM	FAC	The banquet - hall
-1	4715	4732	NOM	PER	People of station Who had been favoured with an invitation To dinner with the ruler of the nation
-1	4728	4732	NOM	PER	the ruler of the nation
-1	4731	4732	NOM	GPE	the nation
-1	4744	4747	NOM	PER	any Person of taste
-1	4750	4751	NOM	PER	the King
-1	4757	4757	PRON	PER	his
-1	4757	4758	NOM	FAC	his room
-1	4762	4762	PRON	PER	his
-1	4765	4778	NOM	PER	Vast mushrooms , spawn of hideous dreams , Had quickened in the rotting seams
-1	4813	4815	NOM	PER	The very mice
-1	4822	4823	NOM	FAC	that hall
-1	4838	4845	NOM	FAC	A glittering lane Like Dreamland 's golden bridge
-1	4847	4847	PRON	PER	You
-1	4857	4859	NOM	PER	the very midge
-1	4862	4864	NOM	FAC	that drowsy room
-1	4869	4870	NOM	FAC	the tomb
-1	4872	4873	NOM	PER	The King
-1	4880	4880	PRON	PER	his
-1	4890	4892	NOM	PER	the latest speaker
-1	4896	4896	PRON	PER	his
-1	4905	4907	NOM	PER	the first Pharaoh
-1	4910	4910	PRON	PER	his
-1	4910	4911	NOM	FAC	his pyramid
-1	4914	4916	NOM	PER	the Prime Minister
-1	4938	4938	PRON	PER	him
-1	4947	4947	PRON	PER	his
-1	4951	4956	NOM	PER	The Treasurer and Chancellor of Exchequer
-1	4974	4974	PRON	PER	he
-1	4979	4979	NOM	PER	nobody
-1	4983	4983	PRON	PER	he
-1	4996	5001	NOM	PER	The Secretary , Foreign and Domestic
-1	5023	5024	NOM	PER	a sentry
-1	5027	5029	NOM	PER	the Roman soldier
-1	5035	5038	NOM	FAC	the ruins of Pompeii
3	5038	5038	PROP	GPE	Pompeii
-1	5047	5047	PRON	PER	You
0	5050	5050	PRON	PER	I
-1	5061	5062	NOM	GPE	the country
-1	5067	5067	PRON	PER	we
-1	5084	5084	PRON	PER	he
-1	5095	5095	PRON	PER	his
-1	5104	5122	NOM	PER	A servitor whose duty was to cater With flagons , flasks , and bowls For all the thirsty souls
-1	5125	5125	PRON	PER	He
-1	5128	5131	NOM	PER	a buttery - man
4	5133	5134	PROP	GPE	Alma Mater
-1	5140	5151	NOM	PER	this lad of liquor Remained a sticker Against the stair - foot
-1	5154	5154	PRON	PER	his
-1	5169	5169	PRON	PER	we
-1	5177	5183	NOM	PER	a very image or dumb - waiter
-1	5185	5189	NOM	PER	Another ' mid the goblets
-1	5197	5199	NOM	PER	the young Prince
-1	5201	5201	PRON	PER	Him
-1	5219	5219	PRON	PER	he
-1	5240	5240	PRON	PER	He
-1	5246	5246	PRON	PER	He
-1	5250	5250	PRON	PER	He
-1	5257	5257	PRON	PER	his
45	5270	5270	PROP	PER	Heaven
-1	5289	5291	NOM	PER	the young Prince
-1	5293	5293	PRON	PER	he
-1	5313	5317	NOM	PER	an officer his men drills
-1	5315	5315	PRON	PER	his
-1	5315	5316	NOM	PER	his men
-1	5329	5336	NOM	PER	The silent sleepers who all slept so sound
-1	5346	5350	NOM	PER	The foremost Maid of Honour
-1	5352	5353	NOM	PER	the Queen
-1	5360	5363	NOM	PER	those who sleeping lay
-1	5372	5373	NOM	PER	good sirs
-1	5395	5395	PRON	PER	their
-1	5409	5409	PRON	PER	you
-1	5416	5417	NOM	PER	the ladies
-1	5420	5422	NOM	PER	The young Prince
-1	5429	5429	PRON	PER	He
-1	5447	5447	NOM	PER	Nobody
-1	5456	5456	PRON	PER	He
-1	5460	5466	NOM	PER	one who wishes to outroar a crowd
-1	5472	5472	PRON	PER	He
-1	5475	5476	NOM	PER	No creature
-1	5497	5497	PRON	PER	they
-1	5521	5529	NOM	PER	the young Prince , Dropt in some minutes since
-1	5537	5537	PRON	PER	he
-1	5543	5543	PRON	PER	he
-1	5546	5546	PRON	PER	them
-1	5568	5568	PRON	PER	their
-1	5581	5581	PRON	PER	he
-1	5588	5588	PRON	PER	them
-1	5595	5596	NOM	PER	The Prince
-1	5599	5599	PRON	PER	his
-1	5603	5603	PRON	PER	them
-1	5613	5613	PRON	PER	he
-1	5622	5622	NOM	FAC	halls
-1	5624	5625	NOM	FAC	quiet cloisters
-1	5630	5630	NOM	PER	people
-1	5641	5641	PRON	PER	he
-1	5646	5647	NOM	PER	neither man
-1	5649	5649	NOM	PER	woman
-1	5651	5651	NOM	PER	girl
-1	5653	5653	NOM	PER	boy
-1	5675	5676	NOM	PER	No page
-1	5680	5680	NOM	PER	groom
-1	5684	5685	NOM	FAC	the rooms
-1	5687	5688	NOM	PER	No maid
-1	5692	5693	NOM	PER	the listener
46	5713	5714	PROP	PER	Jane Housemaid
-1	5721	5722	NOM	PER	the Prince
-1	5723	5723	PRON	PER	his
-1	5738	5738	PRON	PER	he
-1	5746	5746	PRON	PER	he
-1	5748	5749	NOM	PER	The ladies
-1	5748	5751	NOM	PER	The ladies ' maids
-1	5754	5754	PRON	PER	they
-1	5768	5768	PRON	PER	he
-1	5779	5786	NOM	FAC	the only rooms that are not slept in
-1	5791	5791	PRON	PER	he
-1	5798	5798	PRON	PER	his
-1	5805	5805	PRON	PER	his
47	5814	5814	PROP	PER	Fays
-1	5818	5818	PRON	PER	him
25	5827	5829	PROP	PER	the Sleeping Beauty
-1	5832	5841	NOM	PER	O'er whose tender violet eyes For such years the lids
-1	5846	5846	PRON	PER	her
-1	5849	5849	PRON	PER	she
-1	5858	5859	NOM	PER	each Fay
-1	5863	5863	PRON	PER	we
-1	5869	5870	NOM	PER	the Prince
-1	5877	5880	NOM	PER	old Spite the fell
-1	5884	5884	PRON	PER	we
-1	5888	5890	NOM	PER	the destined one
-1	5892	5892	PRON	PER	he
-1	5899	5900	NOM	PER	the Fays
-1	5903	5903	PRON	PER	he
-1	5907	5907	PRON	PER	their
-1	5914	5915	NOM	FAC	a maze
-1	5918	5918	PRON	PER	he
-1	5920	5922	NOM	FAC	a silent chamber
-1	5966	5967	NOM	FAC	that room
-1	5968	5968	PRON	PER	he
-1	5986	5986	PRON	PER	he
-1	6026	6026	PRON	PER	we
5	6081	6081	PROP	GPE	Fairyland
-1	6082	6082	PRON	PER	she
-1	6086	6086	PRON	PER	he
-1	6091	6091	PRON	PER	his
-1	6096	6096	PRON	PER	he
-1	6112	6113	NOM	FAC	the room
-1	6114	6114	PRON	PER	he
-1	6143	6143	PRON	PER	his
-1	6156	6156	PRON	PER	her
-1	6166	6166	PRON	PER	she
-1	6185	6185	PRON	PER	she
-1	6194	6194	PRON	PER	her
-1	6207	6207	PRON	PER	her
-1	6228	6228	PRON	PER	her
-1	6251	6251	PRON	PER	her
-1	6255	6257	NOM	FAC	the golden lanes
-1	6281	6281	PRON	PER	her
-1	6303	6304	NOM	PER	the Prince
-1	6306	6307	NOM	FAC	the room
-1	6311	6311	PRON	PER	he
-1	6355	6355	PRON	PER	him
-1	6359	6359	PRON	PER	their
-1	6363	6363	PRON	PER	him
-1	6365	6365	PRON	PER	his
-1	6370	6370	PRON	PER	him
-1	6373	6373	PRON	PER	his
-1	6382	6382	PRON	PER	his
-1	6384	6384	PRON	PER	her
-1	6390	6390	PRON	PER	she
-1	6395	6395	PRON	PER	he
-1	6400	6400	PRON	PER	he
-1	6402	6402	PRON	PER	her
-1	6410	6411	NOM	FAC	the palace
-1	6424	6427	NOM	FAC	the banquet - hall
-1	6449	6450	NOM	FAC	the household
-1	6455	6455	NOM	PER	Girl
-1	6457	6457	NOM	PER	woman
-1	6459	6459	NOM	PER	boy
-1	6462	6462	NOM	PER	man
-1	6477	6477	PRON	PER	you
-1	6483	6483	PRON	PER	he
-1	6485	6485	PRON	PER	she
-1	6488	6514	NOM	PER	the only one that had been nodding , And , fearful of detection , Was bound to strive and look alive , In order to escape correction
-1	6524	6525	NOM	FAC	The household
-1	6547	6548	NOM	PER	the cook
-1	6559	6560	NOM	PER	the Queen
-1	6566	6567	NOM	PER	The hunters
-1	6571	6571	PRON	PER	they
-1	6580	6580	PRON	PER	Their
-1	6592	6593	NOM	PER	The housemaid
-1	6607	6607	PRON	PER	her
-1	6640	6641	NOM	FAC	the palace
-1	6643	6644	NOM	PER	young pair
-1	6654	6661	NOM	LOC	the arcades Of sombre forests that around them
-1	6661	6661	PRON	PER	them
-1	6666	6666	PRON	PER	they
-1	6668	6668	PRON	PER	their
5	6671	6671	PROP	GPE	Fairyland
-1	6691	6691	PRON	PER	They
0	6702	6702	PRON	PER	I
-1	6706	6706	PRON	PER	they
26	6713	6716	PROP	PER	LITTLE RED RIDING HOOD
-1	6724	6725	NOM	FAC	A cottage
-1	6730	6732	NOM	PER	a little girl
-1	6741	6741	PRON	PER	Her
-1	6741	6747	NOM	PER	Her father of trees in the forest
-1	6746	6747	NOM	LOC	the forest
-1	6752	6752	PRON	PER	her
-1	6752	6753	NOM	PER	her mother
-1	6789	6789	PRON	PER	you
0	6805	6805	PRON	PER	I
-1	6814	6818	NOM	PER	any one dwelling round there
-1	6821	6822	NOM	PER	every dame
-1	6830	6830	PRON	PER	she
-1	6846	6847	NOM	LOC	those parts
-1	6848	6848	PRON	PER	They
