COREF	start_token	end_token	prop	cat	text
-1	2063	2063	PRON	PER	his
-1	2063	2064	NOM	FAC	his home
-1	2066	2070	NOM	LOC	the sheltered and fertile valley
-1	2072	2072	PRON	FAC	it
-1	2076	2082	NOM	LOC	the barren side of a bleak mountain
-1	2080	2082	NOM	LOC	a bleak mountain
-1	2084	2087	NOM	PER	The Man of Peace
-1	2099	2099	PRON	PER	his
-1	2102	2102	PRON	PER	his
-1	2107	2107	PRON	PER	he
-1	2113	2113	PRON	PER	ye
-1	2125	2125	PRON	PER	ye'll
-1	2132	2132	PRON	PER	Ye've
11	2138	2138	PROP	PER	Brockburn
-1	2140	2140	PRON	PER	I
-1	2163	2164	NOM	PER	the Laird
-1	2167	2167	PRON	PER	he
-1	2169	2169	PRON	PER	his
-1	2174	2174	PRON	PER	his
-1	2178	2178	PRON	PER	he
-1	2186	2186	PRON	PER	ye
-1	2189	2189	PRON	PER	me
-1	2202	2203	NOM	FAC	the homestead
-1	2207	2207	PRON	FAC	its
11	2211	2211	PROP	PER	Brockburn
-1	2212	2212	PRON	PER	himself
-1	2216	2216	PRON	PER	his
13	2220	2220	PROP	PER	Jock
-1	2222	2222	PRON	PER	his
-1	2222	2224	NOM	PER	his favourite collie
-1	2229	2229	PRON	PER	his
13	2241	2241	PROP	PER	Jock
-1	2245	2246	NOM	PER	the Laird
-1	2249	2249	PRON	PER	Ye
-1	2253	2253	PRON	PER	I
-1	2256	2256	PRON	PER	ye
-1	2259	2259	PRON	PER	ye
-1	2262	2262	PRON	PER	your
-1	2269	2270	NOM	PER	the collie
-1	2272	2272	PRON	PER	him
-1	2274	2274	PRON	PER	he
-1	2288	2291	NOM	PER	the Man of Peace
-1	2302	2303	NOM	PER	the gudewife
-1	2306	2306	PRON	PER	him
-1	2309	2309	PRON	PER	Ye're
-1	2314	2314	PRON	PER	your
11	2317	2317	PROP	PER	Brockburn
-1	2320	2320	PRON	PER	ye
-1	2324	2325	NOM	GPE	the country
-1	2334	2334	PRON	PER	he
-1	2338	2339	NOM	PER	the Laird
-1	2349	2349	PRON	PER	your
-1	2349	2351	NOM	PER	your lawful wife
-1	2353	2353	PRON	PER	your
-1	2353	2356	NOM	PER	your ain dear doggie
-1	2363	2363	PRON	PER	ye
-1	2368	2368	PRON	PER	his
-1	2368	2369	NOM	PER	his wife
-1	2372	2376	NOM	PER	The Man o ' Peace
-1	2378	2378	NOM	PER	woman
11	2382	2382	PROP	PER	Brockburn
-1	2385	2385	PRON	PER	I
-1	2390	2390	PRON	PER	my
-1	2396	2396	PRON	PER	I
-1	2402	2403	NOM	PER	The man
-1	2409	2410	NOM	PER	the gudewife
-1	2415	2415	PRON	PER	Ye've
-1	2418	2418	PRON	PER	yoursel
11	2420	2420	PROP	PER	Brockburn
-1	2422	2422	PRON	PER	Ye
-1	2442	2443	NOM	PER	the Laird
-1	2446	2446	PRON	PER	I
-1	2449	2458	NOM	PER	a Man o ' Peace the nicht on the hill
10	2453	2453	PROP	PER	Peace
-1	2457	2458	NOM	LOC	the hill
-1	2461	2461	PRON	PER	I
-1	2463	2463	PRON	PER	I
-1	2466	2466	PRON	PER	him
-1	2471	2472	NOM	PER	the Laird
-1	2477	2478	NOM	FAC	the chamber
-1	2486	2489	NOM	PER	the Man of Peace
-1	2498	2498	PRON	PER	his
-1	2504	2504	PRON	PER	his
-1	2509	2510	NOM	FAC	the room
-1	2521	2521	PRON	PER	I
11	2525	2525	PROP	PER	Brockburn
-1	2528	2528	PRON	PER	he
-1	2535	2535	NOM	PER	man
-1	2537	2537	PRON	PER	ye've
-1	2539	2539	PRON	PER	your
-1	2547	2549	NOM	PER	the stupefied Laird
-1	2559	2562	NOM	PER	the Man of Peace
-1	2570	2571	NOM	PER	the Laird
-1	2584	2586	NOM	PER	The good wife
-1	2600	2600	PRON	PER	her
-1	2601	2602	NOM	PER	good man
-1	2605	2605	PRON	PER	she
11	2617	2617	PROP	PER	Brockburn
-1	2629	2629	PRON	PER	he
-1	2639	2642	NOM	LOC	the hill - side
-1	2645	2645	PRON	PER	their
-1	2652	2653	NOM	PER	the Laird
-1	2663	2665	NOM	PER	the thrifty gudewife
-1	2679	2682	NOM	LOC	the mountain - side
-1	2684	2687	NOM	FAC	The _ Shian _
11	2713	2716	PROP	PER	the Laird of Brockburn
-1	2723	2723	NOM	FAC	acre
-1	2741	2744	NOM	PER	the People of Peace
