COREF	start_token	end_token	prop	cat	text
-1	1104	1105	NOM	FAC	the tower
-1	1111	1111	PRON	FAC	it
-1	1125	1125	PRON	FAC	it
-1	1129	1130	NOM	PER	The King
-1	1132	1132	NOM	PER	Queen
-1	1136	1138	NOM	PER	the old magician
-1	1144	1144	PRON	PER	him
-1	1148	1153	NOM	PER	no one in all the country
-1	1152	1153	NOM	GPE	the country
-1	1159	1160	NOM	FAC	the tower
-1	1163	1165	NOM	PER	the old man
-1	1167	1167	PRON	PER	his
2	1170	1171	PROP	PER	Prince Michael
-1	1175	1177	NOM	PER	the old sorcerer
-1	1183	1183	PRON	PER	him
-1	1192	1193	NOM	FAC	the tower
-1	1195	1195	PRON	PER	he
-1	1205	1206	NOM	PER	the Prince
-1	1208	1208	PRON	PER	himself
-1	1211	1214	NOM	LOC	the hill - side
-1	1226	1227	NOM	FAC	the tower
-1	1228	1228	PRON	PER	he
-1	1234	1236	NOM	PER	the old man
-1	1241	1241	PRON	PER	he
-1	1269	1279	NOM	FAC	the room at the top , in which the wizard dwelt
-1	1277	1278	NOM	PER	the wizard
-1	1281	1282	NOM	FAC	The staircase
-1	1300	1302	NOM	PER	only one person
-1	1306	1306	PRON	FAC	it
2	1312	1313	PROP	PER	Prince Michael
-1	1325	1325	PRON	PER	he
-1	1341	1347	NOM	FAC	the room in which the sorcerer sat
-1	1345	1346	NOM	PER	the sorcerer
-1	1349	1350	NOM	FAC	This room
-1	1358	1358	PRON	FAC	it
-1	1365	1368	NOM	PER	the old man himself
-1	1403	1405	NOM	FAC	the whole room
-1	1414	1415	NOM	PER	the wizard
-1	1419	1425	NOM	PER	a wonderful old man to look on
-1	1428	1428	PRON	PER	he
-1	1433	1433	PRON	PER	His
-1	1443	1443	PRON	PER	you
-1	1456	1456	PRON	PER	you
-1	1459	1459	PRON	PER	you
-1	1467	1467	PRON	PER	his
-1	1471	1471	PRON	PER	his
-1	1483	1483	PRON	PER	his
2	1497	1497	PROP	PER	Michael
-1	1499	1499	PRON	PER	he
-1	1511	1512	NOM	PER	little men
-1	1514	1519	NOM	PER	women about three inches high each
-1	1521	1521	PRON	PER	They
-1	1529	1529	PRON	PER	they
-1	1538	1538	PRON	PER	they
-1	1545	1545	PRON	PER	I
-1	1547	1547	NOM	PER	father
-1	1552	1552	PRON	PER	you
2	1558	1558	PROP	PER	Michael
-1	1563	1565	NOM	PER	the old man
-1	1576	1577	NOM	PER	the wizard
-1	1580	1580	PRON	PER	I
-1	1585	1592	NOM	PER	all the men and women in the world
-1	1591	1592	NOM	LOC	the world
-1	1595	1595	PRON	PER	they
2	1622	1622	PROP	PER	Michael
-1	1627	1627	PRON	PER	me
-1	1631	1633	NOM	PER	all the Kings
-1	1636	1636	NOM	PER	Queens
-1	1639	1639	NOM	PER	Princesses
-1	1648	1648	PRON	PER	he
-1	1652	1654	NOM	PER	the old man
-1	1658	1658	PRON	PER	his
-1	1661	1662	NOM	PER	The sorcerer
-1	1665	1665	PRON	PER	himself
2	1679	1679	PROP	PER	Michael
-1	1684	1684	NOM	PER	Kings
-1	1686	1689	NOM	PER	Queens of all sorts
-1	1694	1694	PRON	PER	he
-1	1701	1701	PRON	PER	he
-1	1713	1713	PRON	PER	their
-1	1713	1714	NOM	PER	their daughter
0	1716	1717	PROP	PER	Princess Joan
-1	1721	1722	NOM	PER	the wizard
-1	1733	1733	PRON	PER	her
-1	1735	1735	PRON	PER	my
-1	1735	1736	NOM	PER	my son
-1	1739	1739	PRON	PER	she
-1	1749	1749	PRON	PER	her
-1	1759	1759	PRON	PER	he
-1	1764	1825	NOM	PER	old King Réné who came to our court last year , and that is Queen Constance , and that is their nephew Prince Guilbert , who will be king when they are dead , and here are our neighbours the King and Queen of the next country , and oh , my father , who is this lovely Princess next to them
-1	1770	1770	PRON	PER	our
-1	1770	1771	NOM	FAC	our court
1	1778	1779	PROP	PER	Queen Constance
-1	1784	1784	PRON	PER	their
-1	1784	1785	NOM	PER	their nephew
3	1786	1787	PROP	PER	Prince Guilbert
-1	1792	1792	NOM	PER	king
-1	1794	1794	PRON	PER	they
-1	1801	1801	PRON	PER	our
-1	1801	1810	NOM	PER	our neighbours the King and Queen of the next country
-1	1803	1804	NOM	PER	the King
-1	1808	1810	NOM	GPE	the next country
-1	1815	1815	PRON	PER	my
-1	1815	1816	NOM	PER	my father
-1	1820	1825	NOM	PER	this lovely Princess next to them
-1	1825	1825	PRON	PER	them
-1	1831	1831	PRON	PER	their
-1	1831	1832	NOM	PER	their daughter
0	1833	1834	PROP	PER	Princess Joan
-1	1838	1839	NOM	PER	the wizard
-1	1850	1850	PRON	PER	her
-1	1852	1852	PRON	PER	my
-1	1852	1853	NOM	PER	my son
-1	1856	1856	PRON	PER	she
-1	1866	1866	PRON	PER	her
-1	1870	1870	PRON	PER	I
-1	1875	1875	PRON	PER	she
-1	1883	1884	NOM	PER	the Prince
-1	1890	1890	PRON	PER	she
-1	1897	1898	NOM	LOC	the world
-1	1902	1902	PRON	PER	he
-1	1914	1915	NOM	PER	the Princess
2	1949	1949	PROP	PER	Michael
-1	1961	1961	PRON	PER	him
-1	1963	1963	PRON	PER	he
-1	1972	1972	PRON	PER	his
-1	1978	1979	NOM	PER	the wizard
-1	1983	1983	PRON	PER	he
-1	1988	1990	NOM	PER	the young man
0	2006	2007	PROP	PER	Princess Joan
-1	2011	2011	PRON	PER	she
-1	2017	2017	PRON	PER	you
2	2024	2025	PROP	PER	Prince Michael
-1	2031	2031	PRON	PER	he
-1	2041	2042	NOM	PER	the Princess
-1	2045	2045	PRON	PER	he
-1	2048	2049	NOM	FAC	the tower
-1	2054	2055	NOM	FAC	the palace
-1	2057	2057	PRON	PER	he
-1	2061	2061	PRON	PER	her
-1	2066	2066	PRON	PER	her
-1	2073	2073	PRON	PER	her
-1	2079	2079	PRON	PER	he
-1	2082	2083	NOM	PER	the King
-1	2088	2088	PRON	PER	My
-1	2088	2089	NOM	PER	My father
-1	2091	2091	PRON	PER	I
-1	2097	2097	PRON	PER	you
-1	2101	2106	NOM	PER	the King of the next country
-1	2104	2106	NOM	GPE	the next country
-1	2110	2110	PRON	PER	I
-1	2113	2113	PRON	PER	his
-1	2113	2114	NOM	PER	his daughter
0	2116	2117	PROP	PER	Princess Joan
-1	2120	2120	PRON	PER	my
-1	2120	2121	NOM	PER	my wife
-1	2124	2124	PRON	PER	I
-1	2127	2127	PRON	PER	her
-1	2133	2137	NOM	PER	no one in the world
-1	2136	2137	NOM	LOC	the world
-1	2139	2139	PRON	PER	I
-1	2146	2147	NOM	PER	the King
-1	2150	2150	PRON	PER	he
-1	2155	2155	PRON	PER	Our
-1	2155	2157	NOM	PER	Our good neighbours
-1	2160	2160	PRON	PER	he
-1	2177	2177	PRON	PER	our
-1	2177	2178	NOM	PER	our son
-1	2181	2181	PRON	PER	their
-1	2181	2182	NOM	PER	their daughter
-1	2186	2186	PRON	PER	he
-1	2191	2192	NOM	PER	an ambassador
0	2199	2200	PROP	PER	Princess Joan
2	2202	2203	PROP	PER	Prince Michael
0	2205	2205	PROP	PER	Joan
-1	2205	2207	NOM	PER	Joan 's father
-1	2209	2209	NOM	PER	mother
-1	2225	2226	NOM	PER	the Queen
-1	2231	2231	PRON	PER	her
-1	2234	2234	PRON	PER	she
-1	2238	2238	PRON	PER	Our
-1	2238	2240	NOM	PER	Our poor Joan
0	2240	2240	PROP	PER	Joan
-1	2244	2250	NOM	PER	any other maid who ever lived before
2	2255	2256	PROP	PER	Prince Michael
-1	2258	2258	PRON	PER	her
-1	2264	2264	PRON	PER	he
-1	2268	2268	PRON	PER	we
-1	2270	2270	PRON	PER	her
-1	2276	2276	PRON	PER	she
-1	2280	2280	PRON	PER	her
-1	2284	2285	NOM	PER	the ambassador
-1	2288	2289	NOM	FAC	the court
-1	2303	2303	PRON	PER	his
2	2305	2306	PROP	PER	Prince Michael
-1	2317	2318	NOM	LOC	the hills
-1	2320	2320	PRON	PER	himself
0	2324	2324	PROP	PER	Joan
-1	2330	2330	PRON	PER	his
-1	2333	2333	PRON	PER	he
-1	2336	2337	NOM	PER	the magician
-1	2341	2341	PRON	PER	he
-1	2345	2345	PRON	PER	he
0	2349	2350	PROP	PER	Princess Joan
-1	2354	2354	PRON	PER	he
-1	2361	2361	PRON	PER	he
-1	2364	2364	PRON	PER	himself
-1	2367	2367	PRON	PER	I
-1	2370	2370	PRON	PER	myself
-1	2372	2374	NOM	PER	a poor man
-1	2380	2380	PRON	PER	my
-1	2380	2381	NOM	PER	my Princess
-1	2383	2383	PRON	PER	myself
-1	2385	2386	NOM	PER	the ambassador
-1	2391	2391	PRON	PER	I
-1	2394	2395	NOM	PER	the wizard
-1	2400	2400	PRON	PER	he
-1	2402	2402	PRON	PER	himself
-1	2404	2405	NOM	PER	a peasant
-1	2412	2413	NOM	PER	any one
-1	2415	2415	PRON	PER	he
-1	2419	2419	PRON	PER	he
-1	2425	2425	PRON	PER	he
-1	2428	2433	NOM	GPE	the country where Joan dwelt and
0	2431	2431	PROP	PER	Joan
-1	2435	2435	PRON	PER	her
-1	2435	2436	NOM	PER	her father
-1	2435	2438	NOM	FAC	her father 's palace
-1	2441	2441	PRON	PER	he
-1	2444	2446	NOM	FAC	the palace gardens
-1	2449	2450	NOM	PER	no one
-1	2452	2452	PRON	PER	him
-1	2455	2455	PRON	PER	he
-1	2457	2468	NOM	PER	a group of lovely ladies , who sat together on the grass
-1	2470	2470	PRON	PER	His
-1	2475	2475	PRON	PER	he
-1	2478	2478	PRON	PER	them
-1	2482	2482	PRON	PER	their
0	2491	2493	PROP	PER	the Princess Joan
-1	2495	2495	PRON	PER	Her
-1	2500	2500	PRON	PER	her
-1	2503	2503	PRON	PER	her
-1	2512	2512	PRON	PER	her
-1	2525	2525	PRON	PER	she
-1	2529	2529	PRON	PER	he
-1	2541	2541	PRON	PER	her
-1	2544	2544	PRON	PER	she
-1	2557	2557	PRON	PER	her
-1	2558	2562	NOM	PER	a little serving - maid
-1	2571	2571	PRON	PER	I
-1	2574	2574	PRON	PER	you
-1	2576	2576	NOM	PER	Princess
-1	2580	2580	PRON	PER	me
-1	2583	2583	PRON	PER	my
-1	2583	2585	NOM	FAC	my own home
-1	2591	2591	PRON	PER	my
-1	2591	2592	NOM	PER	my father
-1	2594	2595	NOM	PER	the huntsman
-1	2599	2599	PRON	PER	his
-1	2610	2610	PRON	PER	you
-1	2617	2618	NOM	PER	the Princess
-1	2623	2623	PRON	PER	your
-1	2623	2624	NOM	PER	your father
-1	2627	2627	PRON	PER	you
-1	2633	2633	PRON	PER	you
-1	2639	2639	PRON	PER	you
-1	2642	2642	PRON	PER	your
-1	2646	2646	PRON	PER	you
-1	2651	2651	PRON	PER	I
-1	2657	2657	PRON	PER	you
-1	2664	2664	PRON	PER	you
-1	2666	2666	PRON	PER	you
-1	2676	2676	PRON	PER	her
-1	2676	2677	NOM	PER	her ladies
-1	2679	2679	PRON	PER	her
-1	2680	2680	PRON	PER	they
-1	2685	2686	NOM	PER	no one
-1	2690	2692	NOM	PER	the little maid
-1	2700	2701	NOM	PER	a groom
-1	2703	2704	NOM	FAC	the palace
-1	2709	2709	PRON	PER	Your
-1	2709	2711	NOM	PER	Your Royal Highness
-1	2716	2716	PRON	PER	you
-1	2723	2723	PRON	PER	we
-1	2728	2728	PRON	PER	you
-1	2740	2740	PRON	PER	we
-1	2742	2742	PRON	PER	you
-1	2752	2753	NOM	PER	the Princess
-1	2761	2761	PRON	PER	me
-1	2765	2765	PRON	PER	I
-1	2792	2792	PRON	PER	me
-1	2795	2795	PRON	PER	my
-1	2801	2802	NOM	PER	The groom
-1	2808	2809	NOM	PER	the Princess
-1	2808	2811	NOM	PER	the Princess 's ladies
-1	2819	2820	NOM	PER	the Princess
-1	2832	2832	PRON	PER	she
-1	2837	2837	PRON	PER	their
2	2841	2842	PROP	PER	Prince Michael
-1	2851	2852	NOM	PER	The magician
-1	2857	2857	PRON	PER	he
-1	2860	2860	PRON	PER	himself
-1	2875	2875	PRON	PER	my
-1	2875	2877	NOM	PER	my poor Princess
0	2878	2878	PROP	PER	Joan
-1	2882	2882	PRON	PER	he
-1	2888	2888	PRON	PER	her
-1	2894	2894	PRON	PER	his
-1	2894	2896	NOM	FAC	his own home
-1	2900	2900	PRON	PER	he
-1	2903	2904	NOM	FAC	the palace
-1	2911	2911	PRON	PER	her
-1	2915	2915	PRON	PER	she
-1	2924	2924	PRON	PER	she
-1	2930	2930	PRON	PER	he
-1	2937	2937	PRON	PER	she
-1	2945	2946	NOM	PER	any one
-1	2952	2952	PRON	PER	he
-1	2956	2956	PRON	PER	she
-1	2958	2958	PRON	PER	he
-1	2960	2960	PRON	PER	her
-1	2966	2966	PRON	PER	he
-1	2970	2970	PRON	PER	his
-1	2970	2972	NOM	FAC	his own home
-1	2972	2972	NOM	FAC	home
-1	2973	2973	PRON	PER	he
-1	2980	2981	NOM	PER	the ambassador
0	2988	2988	PROP	PER	Joan
-1	2988	2990	NOM	PER	Joan 's father
-1	2992	2992	PRON	PER	she
-1	2995	2996	NOM	PER	the Prince
-1	3008	3009	NOM	PER	the Princess
-1	3011	3011	PRON	PER	her
-1	3011	3013	NOM	FAC	her new home
-1	3019	3019	PRON	PER	my
-1	3019	3020	NOM	PER	my son
-1	3024	3025	NOM	PER	the King
-1	3032	3032	PRON	PER	you
-1	3038	3038	PRON	PER	her
-1	3038	3039	NOM	PER	her father
-1	3038	3041	NOM	FAC	her father 's court
-1	3045	3045	PRON	PER	your
-1	3045	3046	NOM	PER	your bride
-1	3050	3050	PRON	PER	I
-1	3053	3053	PRON	PER	you
2	3066	3067	PROP	PER	Prince Michael
-1	3076	3076	PRON	PER	his
-1	3076	3077	NOM	PER	his father
-1	3079	3079	NOM	PER	mother
-1	3083	3083	PRON	PER	him
-1	3086	3086	PRON	PER	he
-1	3089	3089	PRON	PER	himself
-1	3092	3092	PRON	PER	I
-1	3096	3096	PRON	PER	my
-1	3096	3097	NOM	PER	my Joan
-1	3099	3099	PRON	PER	she
-1	3101	3101	PRON	PER	me
-1	3103	3103	PRON	PER	I
-1	3105	3105	PRON	PER	her
-1	3110	3110	PRON	PER	she
-1	3115	3115	PRON	PER	she
-1	3117	3118	NOM	PER	no one
-1	3122	3122	PRON	PER	her
-1	3122	3124	NOM	PER	her own father
-1	3126	3126	NOM	PER	mother
-1	3130	3135	NOM	FAC	the court of Joan 's father
0	3133	3133	PROP	PER	Joan
-1	3133	3135	NOM	PER	Joan 's father
2	3148	3149	PROP	PER	Prince Michael
-1	3152	3152	NOM	PER	servants
-1	3160	3161	NOM	PER	the bride
-1	3163	3164	NOM	PER	The King
-1	3166	3166	NOM	PER	Queen
-1	3172	3172	PRON	PER	him
-1	3176	3176	PRON	PER	them
0	3178	3178	PROP	PER	Joan
-1	3181	3181	PRON	PER	she
-1	3192	3192	PRON	PER	her
-1	3196	3197	NOM	PER	every one
-1	3203	3203	PRON	PER	he
-1	3207	3207	PRON	PER	he
-1	3211	3211	PRON	PER	she
2	3226	3227	PROP	PER	Prince Michael
-1	3231	3231	PRON	PER	his
-1	3231	3232	NOM	PER	his attendants
-1	3237	3238	NOM	PER	the King
-1	3240	3240	NOM	PER	Queen
-1	3243	3244	NOM	PER	the courtiers
-1	3247	3247	PRON	PER	He
-1	3250	3251	NOM	FAC	the hall
-1	3257	3257	PRON	PER	they
-1	3267	3267	PRON	PER	their
-1	3272	3272	PRON	PER	he
-1	3277	3278	NOM	PER	the Princess
-1	3281	3281	PRON	PER	he
-1	3285	3285	PRON	PER	his
-1	3293	3293	PRON	PER	her
-1	3297	3297	PRON	PER	his
-1	3303	3304	NOM	PER	the people
-1	3307	3308	NOM	PER	each other
-1	3322	3322	PRON	PER	he
-1	3328	3328	PRON	PER	he
-1	3334	3334	PRON	PER	he
-1	3338	3338	PRON	PER	she
-1	3349	3350	NOM	PER	the Prince
-1	3355	3356	NOM	PER	the Queen
-1	3359	3359	PRON	PER	she
-1	3363	3363	PRON	PER	him
-1	3368	3368	PRON	PER	she
-1	3371	3371	PRON	PER	her
-1	3376	3376	PRON	PER	she
-1	3380	3380	PRON	PER	He
0	3389	3389	PROP	PER	Joan
-1	3393	3393	PRON	PER	he
-1	3397	3397	PRON	PER	he
-1	3401	3401	PRON	PER	her
-1	3407	3407	PRON	PER	she
-1	3409	3410	NOM	PER	every one
-1	3414	3416	NOM	PER	the old nurse
-1	3419	3420	NOM	PER	the Prince
-1	3425	3425	PRON	PER	he
-1	3430	3430	PRON	PER	her
-1	3433	3433	PRON	PER	he
-1	3437	3437	PRON	PER	You
-1	3442	3442	NOM	PER	Queen
-1	3445	3445	PRON	PER	I
-1	3450	3450	PRON	PER	you
-1	3453	3453	PRON	PER	me
0	3457	3458	PROP	PER	Princess Joan
-1	3463	3463	PRON	PER	she
-1	3465	3469	NOM	PER	any one I ever saw
-1	3467	3467	PRON	PER	I
-1	3472	3473	NOM	PER	The Queen
-1	3481	3481	PRON	PER	I
-1	3486	3486	PRON	PER	I
-1	3491	3493	NOM	PER	the old nurse
-1	3497	3497	PRON	PER	I
-1	3502	3502	PRON	PER	you
-1	3504	3504	NOM	PER	Prince
0	3506	3507	PROP	PER	Princess Joan
-1	3513	3515	NOM	PER	A bad fairy
-1	3517	3517	PRON	PER	her
-1	3519	3519	PRON	PER	she
-1	3521	3523	NOM	PER	a tiny baby
-1	3532	3532	PRON	PER	she
-1	3537	3538	NOM	PER	other people
-1	3550	3551	NOM	PER	the Prince
-1	3557	3557	PRON	PER	I
-1	3564	3565	NOM	PER	the nurse
-1	3568	3568	PRON	PER	she
2	3570	3570	PROP	PER	Michael
-1	3572	3574	NOM	PER	the yellow woman
-1	3578	3579	NOM	PER	the Queen
-1	3587	3587	PRON	PER	he
-1	3589	3590	NOM	PER	the Prince
-1	3606	3606	NOM	PER	one
-1	3620	3620	PRON	PER	we
-1	3632	3636	NOM	PER	the fairy who cast it
-1	3640	3641	NOM	PER	the people
-1	3643	3643	PRON	PER	their
-1	3646	3646	NOM	PER	Queen
-1	3665	3665	PRON	PER	I
-1	3668	3681	NOM	PER	the fairy who has wronged my Joan , and made her set her free
-1	3673	3673	PRON	PER	my
-1	3673	3674	NOM	PER	my Joan
-1	3678	3678	PRON	PER	her
-1	3680	3680	PRON	PER	her
-1	3686	3686	PRON	PER	I
-1	3697	3702	NOM	LOC	the farthest ends of the world
-1	3701	3702	NOM	LOC	the world
-1	3714	3714	PRON	PER	I
-1	3717	3717	NOM	PER	Queen
0	3720	3720	PROP	PER	Joan
-1	3724	3724	PRON	PER	me
-1	3733	3733	PRON	PER	they
-1	3737	3737	PRON	PER	I
-1	3743	3743	PRON	PER	you
-1	3748	3748	PRON	PER	me
-1	3750	3750	PRON	PER	you
-1	3754	3754	PRON	PER	I
-1	3762	3762	PRON	PER	her
-1	3765	3765	PRON	PER	you
-1	3770	3770	PRON	PER	I
-1	3774	3774	PRON	PER	I
0	3788	3788	PROP	PER	Joan
-1	3791	3791	PRON	PER	mine
-1	3797	3798	NOM	PER	the Queen
-1	3805	3806	NOM	PER	the Prince
0	3812	3812	PROP	PER	Joan
-1	3817	3817	PRON	PER	her
-1	3821	3821	PRON	PER	his
-1	3821	3822	NOM	FAC	his home
-1	3825	3825	PRON	PER	her
-1	3829	3829	PRON	PER	he
-1	3835	3835	NOM	PER	goblins
-1	3837	3837	NOM	PER	fairies
-1	3839	3840	NOM	PER	no one
-1	3847	3847	PRON	PER	him
-1	3850	3850	PRON	PER	he
-1	3854	3859	NOM	PER	the fairy who had charmed Joan
0	3859	3859	PROP	PER	Joan
2	3869	3870	PROP	PER	Prince Michael
-1	3873	3873	PRON	PER	his
-1	3880	3880	PRON	PER	I
-1	3884	3884	PRON	PER	I
0	3888	3888	PROP	PER	Joan
-1	3890	3890	PRON	PER	she
-1	3892	3892	PRON	PER	me
-1	3894	3894	PRON	PER	I
-1	3896	3896	PRON	PER	her
-1	3900	3900	PRON	PER	I
-1	3903	3903	PRON	PER	my
-1	3903	3904	NOM	FAC	my home
-1	3907	3907	PRON	PER	her
-1	3911	3911	PRON	PER	her
-1	3921	3921	PRON	PER	me
-1	3926	3926	NOM	PER	none
-1	3928	3928	PRON	PER	I
-1	3932	3932	PRON	PER	I
-1	3937	3937	PRON	PER	I
-1	3939	3939	PRON	PER	you
-1	3945	3945	PRON	PER	my
-1	3945	3946	NOM	PER	my father
-1	3948	3948	NOM	PER	mother
-1	3951	3951	PRON	PER	them
-1	3953	3953	PRON	PER	I
-1	3959	3959	PRON	PER	I
-1	3963	3963	PRON	PER	them
-1	3967	3967	PRON	PER	they
-1	3973	3973	PRON	PER	me
-1	3976	3977	NOM	PER	The Queen
-1	3983	3983	PRON	PER	she
-1	3989	3991	NOM	PER	the old nurse
2	3996	3996	PROP	PER	Michael
-1	4001	4001	PRON	PER	You
-1	4005	4005	PRON	PER	You
