COREF	start_token	end_token	prop	cat	text
-1	924	926	NOM	PER	the Happy Prince
-1	932	932	PRON	PER	you
-1	938	939	NOM	PER	the Swallow
-1	942	942	PRON	PER	you
-1	946	946	PRON	PER	me
-1	951	951	PRON	PER	I
-1	962	963	NOM	PER	the statue
-1	966	966	PRON	PER	I
-1	975	975	PRON	PER	I
4	978	983	PROP	FAC	the Palace of Sans - Souci
5	981	983	PROP	GPE	Sans - Souci
-1	996	996	PRON	PER	I
-1	999	999	PRON	PER	my
-1	999	1000	NOM	PER	my companions
-1	1002	1003	NOM	FAC	the garden
-1	1009	1009	PRON	PER	I
-1	1014	1016	NOM	FAC	the Great Hall
-1	1019	1020	NOM	FAC	the garden
-1	1028	1028	PRON	PER	I
-1	1036	1036	PRON	FAC	it
-1	1040	1040	PRON	PER	me
-1	1045	1045	PRON	PER	My
-1	1045	1046	NOM	PER	My courtiers
-1	1048	1048	PRON	PER	me
-1	1049	1051	NOM	PER	the Happy Prince
-1	1056	1056	PRON	PER	I
-1	1065	1065	PRON	PER	I
-1	1070	1070	PRON	PER	I
-1	1076	1076	PRON	PER	I
-1	1079	1079	PRON	PER	they
-1	1082	1082	PRON	PER	me
-1	1088	1088	PRON	PER	I
-1	1099	1099	PRON	PER	my
-1	1099	1100	NOM	GPE	my city
-1	1104	1104	PRON	PER	my
-1	1111	1111	PRON	PER	I
-1	1123	1123	PRON	PER	he
-1	1130	1131	NOM	PER	the Swallow
-1	1133	1133	PRON	PER	himself
-1	1135	1135	PRON	PER	He
-1	1153	1154	NOM	PER	the statue
-1	1165	1167	NOM	FAC	a little street
-1	1170	1172	NOM	FAC	a poor house
-1	1184	1184	PRON	PER	I
-1	1187	1188	NOM	PER	a woman
-1	1194	1194	PRON	PER	Her
-1	1202	1202	PRON	PER	she
-1	1216	1216	PRON	PER	she
-1	1218	1219	NOM	PER	a seamstress
-1	1221	1221	PRON	PER	She
-1	1235	1236	NOM	PER	the Queen
-1	1235	1242	NOM	PER	the Queen ’s maids - of - honour
-1	1259	1260	NOM	FAC	the room
-1	1261	1261	PRON	PER	her
-1	1261	1263	NOM	PER	her little boy
-1	1268	1268	PRON	PER	He
-1	1279	1279	PRON	PER	His
-1	1279	1280	NOM	PER	His mother
-1	1285	1285	PRON	PER	him
-1	1287	1288	NOM	LOC	river water
-1	1291	1291	PRON	PER	he
12	1295	1295	PROP	PER	Swallow
12	1297	1297	PROP	PER	Swallow
12	1299	1300	PROP	PER	little Swallow
-1	1303	1303	PRON	PER	you
-1	1306	1306	PRON	PER	her
-1	1311	1311	PRON	PER	my
-1	1316	1316	PRON	PER	My
-1	1324	1324	PRON	PER	I
-1	1331	1331	PRON	PER	I
1	1336	1336	PROP	GPE	Egypt
-1	1340	1341	NOM	PER	the Swallow
-1	1344	1344	PRON	PER	My
-1	1344	1345	NOM	PER	My friends
6	1351	1352	PROP	LOC	the Nile
-1	1364	1364	PRON	PER	they
-1	1370	1375	NOM	FAC	the tomb of the great King
-1	1373	1375	NOM	PER	the great King
-1	1377	1378	NOM	PER	The King
-1	1381	1381	PRON	PER	himself
-1	1383	1383	PRON	PER	his
-1	1383	1385	NOM	FAC	his painted coffin
-1	1387	1387	PRON	PER	He
-1	1400	1400	PRON	PER	his
-1	1411	1411	PRON	PER	his
12	1420	1420	PROP	PER	Swallow
12	1422	1422	PROP	PER	Swallow
12	1424	1425	PROP	PER	little Swallow
-1	1429	1430	NOM	PER	the Prince
-1	1434	1434	PRON	PER	you
-1	1438	1438	PRON	PER	me
-1	1445	1445	PRON	PER	my
-1	1445	1446	NOM	PER	my messenger
-1	1448	1449	NOM	PER	The boy
-1	1455	1456	NOM	PER	the mother
-1	1462	1462	PRON	PER	I
-1	1466	1466	PRON	PER	I
-1	1468	1468	NOM	PER	boys
-1	1472	1473	NOM	PER	the Swallow
-1	1480	1480	PRON	PER	I
-1	1484	1485	NOM	LOC	the river
-1	1489	1491	NOM	PER	two rude boys
-1	1493	1494	NOM	PER	the miller
-1	1493	1496	NOM	PER	the miller ’s sons
-1	1504	1504	PRON	PER	me
-1	1506	1506	PRON	PER	They
-1	1509	1509	PRON	PER	me
-1	1514	1514	PRON	PER	we
-1	1526	1526	PRON	PER	I
-1	1529	1534	NOM	PER	a family famous for its agility
-1	1548	1550	NOM	PER	the Happy Prince
12	1555	1557	PROP	PER	the little Swallow
-1	1569	1569	PRON	PER	he
-1	1574	1574	PRON	PER	I
-1	1578	1578	PRON	PER	you
-1	1585	1585	PRON	PER	your
-1	1585	1586	NOM	PER	your messenger
-1	1591	1591	PRON	PER	you
12	1593	1594	PROP	PER	little Swallow
-1	1598	1599	NOM	PER	the Prince
12	1602	1603	PROP	PER	the Swallow
9	1610	1611	PROP	PER	the Prince
-1	1621	1621	PRON	PER	his
-1	1624	1628	NOM	FAC	the roofs of the town
-1	1627	1628	NOM	GPE	the town
-1	1630	1630	PRON	PER	He
-1	1633	1635	NOM	FAC	the cathedral tower
-1	1645	1645	PRON	PER	He
-1	1648	1649	NOM	FAC	the palace
-1	1657	1659	NOM	PER	A beautiful girl
-1	1663	1664	NOM	FAC	the balcony
-1	1666	1666	PRON	PER	her
-1	1666	1667	NOM	PER	her lover
-1	1677	1677	PRON	PER	he
-1	1680	1680	PRON	PER	her
-1	1694	1694	PRON	PER	I
-1	1696	1696	PRON	PER	my
-1	1710	1710	PRON	PER	she
-1	1714	1714	PRON	PER	I
-1	1727	1728	NOM	PER	the seamstresses
-1	1734	1734	PRON	PER	He
-1	1737	1738	NOM	LOC	the river
-1	1749	1750	NOM	VEH	the ships
-1	1752	1752	PRON	PER	He
-1	1755	1756	NOM	FAC	the Ghetto
-1	1760	1762	NOM	PER	the old Jews
-1	1765	1766	NOM	PER	each other
-1	1778	1778	PRON	PER	he
-1	1781	1783	NOM	FAC	the poor house
-1	1788	1789	NOM	PER	The boy
-1	1794	1794	PRON	PER	his
-1	1798	1799	NOM	PER	the mother
-1	1804	1804	PRON	PER	she
-1	1810	1810	PRON	PER	he
-1	1822	1823	NOM	PER	the woman
-1	1828	1828	PRON	PER	he
-1	1836	1837	NOM	PER	the boy
-1	1841	1841	PRON	PER	his
-1	1847	1847	PRON	PER	I
-1	1852	1853	NOM	PER	the boy
-1	1856	1856	PRON	PER	I
-1	1864	1864	PRON	PER	he
12	1872	1873	PROP	PER	the Swallow
-1	1877	1879	NOM	PER	the Happy Prince
-1	1883	1883	PRON	PER	him
-1	1885	1885	PRON	PER	he
-1	1895	1895	PRON	PER	he
-1	1900	1900	PRON	PER	I
-1	1917	1917	PRON	PER	you
-1	1926	1927	NOM	PER	the Prince
-1	1930	1932	NOM	PER	the little Swallow
-1	1939	1939	PRON	PER	he
-1	1946	1946	PRON	PER	him
-1	1952	1952	PRON	PER	he
-1	1956	1957	NOM	LOC	the river
-1	1971	1974	NOM	PER	the Professor of Ornithology
-1	1976	1976	PRON	PER	he
-1	1980	1981	NOM	FAC	the bridge
-1	1991	1991	PRON	PER	he
-1	2003	2004	NOM	PER	Every one
-1	2016	2016	PRON	PER	they
-1	2025	2025	PRON	PER	I
1	2028	2028	PROP	GPE	Egypt
12	2032	2033	PROP	PER	the Swallow
-1	2036	2036	PRON	PER	he
-1	2045	2045	PRON	PER	He
-1	2048	2050	NOM	FAC	the public monuments
-1	2060	2062	NOM	FAC	the church steeple
-1	2065	2065	PRON	PER	he
13	2067	2068	PROP	PER	the Sparrows
-1	2074	2075	NOM	PER	each other
-1	2079	2081	NOM	PER	a distinguished stranger
-1	2085	2085	PRON	PER	he
-1	2087	2087	PRON	PER	himself
-1	2095	2095	PRON	PER	he
-1	2099	2101	NOM	PER	the Happy Prince
-1	2105	2105	PRON	PER	you
1	2109	2109	PROP	GPE	Egypt
-1	2112	2112	PRON	PER	he
-1	2116	2116	PRON	PER	I
12	2123	2123	PROP	PER	Swallow
12	2125	2125	PROP	PER	Swallow
12	2127	2128	PROP	PER	little Swallow
-1	2132	2133	NOM	PER	the Prince
-1	2137	2137	PRON	PER	you
-1	2141	2141	PRON	PER	me
-1	2148	2148	PRON	PER	I
1	2153	2153	PROP	GPE	Egypt
12	2157	2158	PROP	PER	the Swallow
-1	2164	2164	PRON	PER	my
-1	2164	2165	NOM	PER	my friends
-1	2181	2182	NOM	LOC	the bulrushes
14	2191	2193	PROP	PER	the God Memnon
-1	2198	2198	PRON	PER	he
-1	2209	2209	PRON	PER	he
-1	2218	2218	PRON	PER	he
-1	2230	2233	NOM	LOC	the water ’s edge
-1	2237	2237	PRON	PER	They
-1	2245	2245	PRON	PER	their
12	2257	2257	PROP	PER	Swallow
12	2259	2259	PROP	PER	Swallow
12	2261	2262	PROP	PER	little Swallow
-1	2266	2267	NOM	PER	the Prince
-1	2273	2274	NOM	GPE	the city
-1	2275	2275	PRON	PER	I
-1	2277	2282	NOM	PER	a young man in a garret
-1	2284	2284	PRON	PER	He
-1	2299	2299	PRON	PER	his
-1	2309	2309	PRON	PER	His
-1	2317	2317	PRON	PER	his
-1	2326	2326	PRON	PER	he
-1	2333	2333	PRON	PER	He
-1	2341	2345	NOM	PER	the Director of the Theatre
-1	2344	2345	NOM	FAC	the Theatre
-1	2348	2348	PRON	PER	he
-1	2369	2369	PRON	PER	him
-1	2374	2374	PRON	PER	I
-1	2378	2378	PRON	PER	you
-1	2385	2386	NOM	PER	the Swallow
-1	2397	2397	PRON	PER	I
-1	2399	2399	PRON	PER	him
-1	2407	2407	PRON	PER	I
-1	2415	2416	NOM	PER	the Prince
-1	2419	2419	PRON	PER	my
-1	2424	2424	PRON	PER	I
7	2440	2440	PROP	GPE	India
-1	2455	2455	PRON	PER	him
-1	2457	2457	PRON	PER	He
-1	2462	2463	NOM	PER	the jeweller
-1	2473	2473	PRON	PER	his
15	2478	2479	PROP	PER	Dear Prince
12	2483	2484	PROP	PER	the Swallow
-1	2487	2487	PRON	PER	I
-1	2495	2495	PRON	PER	he
12	2501	2501	PROP	PER	Swallow
12	2503	2503	PROP	PER	Swallow
12	2505	2506	PROP	PER	little Swallow
-1	2510	2511	NOM	PER	the Prince
-1	2516	2516	PRON	PER	I
-1	2518	2518	PRON	PER	you
12	2522	2523	PROP	PER	the Swallow
-1	2526	2527	NOM	PER	the Prince
-1	2535	2536	NOM	PER	the student
-1	2535	2538	NOM	FAC	the student ’s garret
-1	2559	2559	PRON	PER	he
-1	2565	2566	NOM	FAC	the room
-1	2568	2570	NOM	PER	The young man
-1	2572	2572	PRON	PER	his
-1	2576	2576	PRON	PER	his
-1	2580	2580	PRON	PER	he
-1	2594	2594	PRON	PER	he
-1	2597	2597	PRON	PER	he
-1	2609	2609	PRON	PER	I
-1	2617	2617	PRON	PER	he
-1	2624	2626	NOM	PER	some great admirer
-1	2629	2629	PRON	PER	I
-1	2632	2632	PRON	PER	my
-1	2637	2637	PRON	PER	he
12	2645	2646	PROP	PER	the Swallow
-1	2650	2651	NOM	FAC	the harbour
-1	2653	2653	PRON	PER	He
-1	2659	2661	NOM	VEH	a large vessel
-1	2664	2674	NOM	PER	the sailors hauling big chests out of the hold with ropes
-1	2683	2683	PRON	PER	they
-1	2692	2692	PRON	PER	I
1	2696	2696	PROP	GPE	Egypt
-1	2700	2701	NOM	PER	the Swallow
-1	2704	2704	NOM	PER	nobody
-1	2712	2712	PRON	PER	he
-1	2716	2718	NOM	PER	the Happy Prince
-1	2721	2721	PRON	PER	I
-1	2726	2726	PRON	PER	you
-1	2732	2732	PRON	PER	he
12	2736	2736	PROP	PER	Swallow
12	2738	2738	PROP	PER	Swallow
12	2740	2741	PROP	PER	little Swallow
-1	2745	2746	NOM	PER	the Prince
-1	2750	2750	PRON	PER	you
-1	2754	2754	PRON	PER	me
-1	2767	2768	NOM	PER	the Swallow
1	2781	2781	PROP	GPE	Egypt
-1	2804	2804	PRON	PER	them
-1	2806	2806	PRON	PER	My
-1	2806	2807	NOM	PER	My companions
-1	2813	2816	NOM	FAC	the Temple of Baalbec
-1	2826	2826	PRON	PER	them
-1	2831	2832	NOM	PER	each other
15	2834	2835	PROP	PER	Dear Prince
-1	2837	2837	PRON	PER	I
-1	2840	2840	PRON	PER	you
-1	2843	2843	PRON	PER	I
-1	2847	2847	PRON	PER	you
-1	2852	2852	PRON	PER	I
-1	2855	2855	PRON	PER	you
-1	2864	2864	PRON	PER	you
-1	2887	2889	NOM	LOC	the great sea
-1	2894	2896	NOM	FAC	the square below
-1	2900	2902	NOM	PER	the Happy Prince
-1	2907	2911	NOM	PER	a little match - girl
-1	2913	2913	PRON	PER	She
-1	2916	2916	PRON	PER	her
-1	2929	2929	PRON	PER	Her
-1	2929	2930	NOM	PER	Her father
-1	2933	2933	PRON	PER	her
-1	2935	2935	PRON	PER	she
-1	2939	2939	NOM	FAC	home
-1	2944	2944	PRON	PER	she
-1	2948	2948	PRON	PER	She
-1	2956	2956	PRON	PER	her
-1	2964	2964	PRON	PER	my
-1	2972	2972	PRON	PER	her
-1	2975	2975	PRON	PER	her
-1	2975	2976	NOM	PER	her father
-1	2980	2980	PRON	PER	her
-1	2984	2984	PRON	PER	I
-1	2988	2988	PRON	PER	you
-1	2995	2996	NOM	PER	the Swallow
-1	3000	3000	PRON	PER	I
-1	3005	3005	PRON	PER	your
-1	3008	3008	PRON	PER	You
12	3017	3017	PROP	PER	Swallow
12	3019	3019	PROP	PER	Swallow
-1	3021	3022	NOM	PER	little Swallow
-1	3026	3027	NOM	PER	the Prince
-1	3032	3032	PRON	PER	I
-1	3034	3034	PRON	PER	you
-1	3038	3038	PRON	PER	he
-1	3041	3042	NOM	PER	the Prince
-1	3053	3053	PRON	PER	He
-1	3056	3059	NOM	PER	the match - girl
-1	3069	3069	PRON	PER	her
-1	3082	3084	NOM	PER	the little girl
-1	3087	3087	PRON	PER	she
-1	3089	3089	NOM	FAC	home
-1	3094	3095	NOM	PER	the Swallow
-1	3099	3100	NOM	PER	the Prince
-1	3103	3103	PRON	PER	You
-1	3109	3109	PRON	PER	he
-1	3114	3114	PRON	PER	I
-1	3118	3118	PRON	PER	you
12	3125	3126	PROP	PER	little Swallow
-1	3130	3132	NOM	PER	the poor Prince
-1	3135	3135	PRON	PER	you
1	3140	3140	PROP	GPE	Egypt
-1	3144	3144	PRON	PER	I
-1	3148	3148	PRON	PER	you
-1	3153	3154	NOM	PER	the Swallow
-1	3157	3157	PRON	PER	he
-1	3160	3161	NOM	PER	the Prince
-1	3169	3169	PRON	PER	he
-1	3172	3173	NOM	PER	the Prince
-1	3179	3179	PRON	PER	him
-1	3183	3183	PRON	PER	he
-1	3187	3188	NOM	LOC	strange lands
-1	3190	3190	PRON	PER	He
-1	3192	3192	PRON	PER	him
-1	3204	3208	NOM	LOC	the banks of the Nile
6	3207	3208	PROP	LOC	the Nile
-1	3216	3216	PRON	PER	their
-1	3228	3230	NOM	LOC	the world itself
-1	3235	3236	NOM	LOC	the desert
-1	3243	3244	NOM	PER	the merchants
-1	3253	3253	PRON	PER	their
-1	3261	3261	PRON	PER	their
-1	3265	3272	NOM	PER	the King of the Mountains of the Moon
-1	3268	3272	NOM	GPE	the Mountains of the Moon
-1	3319	3321	NOM	LOC	a big lake
12	3337	3339	PROP	PER	Dear little Swallow
-1	3343	3344	NOM	PER	the Prince
-1	3347	3347	PRON	PER	you
-1	3349	3349	PRON	PER	me
-1	3363	3363	NOM	PER	men
-1	3366	3366	NOM	PER	women
-1	3379	3379	PRON	PER	my
-1	3379	3380	NOM	GPE	my city
12	3382	3383	PROP	PER	little Swallow
-1	3387	3387	PRON	PER	me
-1	3389	3389	PRON	PER	you
12	3395	3396	PROP	PER	the Swallow
-1	3399	3401	NOM	GPE	the great city
-1	3405	3406	NOM	PER	the rich
-1	3410	3410	PRON	PER	their
-1	3410	3412	NOM	FAC	their beautiful houses
-1	3415	3416	NOM	PER	the beggars
-1	3423	3423	PRON	PER	He
-1	3426	3427	NOM	FAC	dark lanes
-1	3435	3436	NOM	PER	starving children
-1	3441	3443	NOM	FAC	the black streets
-1	3449	3450	NOM	FAC	a bridge
-1	3451	3453	NOM	PER	two little boys
-1	3457	3458	NOM	PER	one another
-1	3465	3465	PRON	PER	themselves
-1	3471	3471	PRON	PER	we
-1	3475	3475	PRON	PER	they
-1	3479	3479	PRON	PER	You
-1	3487	3488	NOM	PER	the Watchman
-1	3491	3491	PRON	PER	they
-1	3499	3499	PRON	PER	he
-1	3504	3505	NOM	PER	the Prince
-1	3507	3507	PRON	PER	he
-1	3512	3512	PRON	PER	I
-1	3521	3522	NOM	PER	the Prince
-1	3525	3525	PRON	PER	you
-1	3539	3539	PRON	PER	my
-1	3539	3540	NOM	PER	my poor
-1	3542	3543	NOM	PER	the living
-1	3550	3550	PRON	PER	them
16	3554	3554	PROP	PER	Leaf
-1	3561	3562	NOM	PER	the Swallow
-1	3567	3569	NOM	PER	the Happy Prince
16	3576	3576	PROP	PER	Leaf
-1	3583	3583	PRON	PER	he
-1	3586	3587	NOM	PER	the poor
-1	3590	3591	NOM	PER	the children
-1	3598	3598	PRON	PER	they
-1	3604	3605	NOM	FAC	the street
-1	3608	3608	PRON	PER	We
-1	3614	3614	PRON	PER	they
-1	3630	3631	NOM	FAC	The streets
-1	3635	3635	PRON	FAC	they
-1	3659	3660	NOM	FAC	the houses
-1	3662	3662	NOM	PER	everybody
-1	3669	3671	NOM	PER	the little boys
-1	3681	3684	NOM	PER	The poor little Swallow
12	3684	3684	PROP	PER	Swallow
-1	3691	3691	PRON	PER	he
-1	3695	3696	NOM	PER	the Prince
-1	3698	3698	PRON	PER	he
-1	3700	3700	PRON	PER	him
-1	3704	3704	PRON	PER	He
-1	3709	3710	NOM	PER	the baker
-1	3714	3715	NOM	PER	the baker
-1	3723	3723	PRON	PER	himself
-1	3727	3727	PRON	PER	his
-1	3733	3733	PRON	PER	he
-1	3736	3736	PRON	PER	he
-1	3742	3742	PRON	PER	He
-1	3750	3751	NOM	PER	the Prince
-1	3762	3763	NOM	PER	dear Prince
-1	3766	3766	PRON	PER	he
-1	3771	3771	PRON	PER	you
-1	3773	3773	PRON	PER	me
-1	3775	3775	PRON	PER	your
-1	3780	3780	PRON	PER	I
-1	3784	3784	PRON	PER	you
1	3788	3788	PROP	GPE	Egypt
12	3792	3793	PROP	PER	little Swallow
-1	3797	3798	NOM	PER	the Prince
-1	3801	3801	PRON	PER	you
-1	3806	3806	NOM	FAC	here
-1	3809	3809	PRON	PER	you
-1	3812	3812	PRON	PER	me
-1	3818	3818	PRON	PER	I
-1	3820	3820	PRON	PER	you
1	3828	3828	PROP	GPE	Egypt
-1	3830	3830	PRON	PER	I
12	3836	3837	PROP	PER	the Swallow
-1	3840	3840	PRON	PER	I
-1	3844	3847	NOM	FAC	the House of Death
17	3849	3849	PROP	PER	Death
-1	3851	3854	NOM	PER	the brother of Sleep
18	3854	3854	PROP	PER	Sleep
-1	3857	3857	PRON	PER	he
-1	3862	3862	PRON	PER	he
-1	3864	3866	NOM	PER	the Happy Prince
-1	3876	3876	PRON	PER	his
-1	3921	3922	NOM	PER	the Mayor
-1	3926	3928	NOM	FAC	the square below
-1	3932	3934	NOM	PER	the Town Councillors
-1	3937	3937	PRON	PER	they
-1	3939	3940	NOM	FAC	the column
-1	3941	3941	PRON	PER	he
-1	3950	3950	PRON	PER	me
-1	3954	3956	NOM	PER	the Happy Prince
-1	3960	3960	PRON	PER	he
-1	3970	3972	NOM	PER	the Town Councillors
-1	3978	3979	NOM	PER	the Mayor
-1	3982	3982	PRON	PER	they
-1	3997	3997	PRON	PER	his
-1	4000	4000	PRON	PER	his
-1	4006	4006	PRON	PER	he
-1	4014	4015	NOM	PER	the Mayor
-1	4020	4020	PRON	PER	he
-1	4025	4026	NOM	PER	a beggar
-1	4033	4034	NOM	PER	a beggar
-1	4038	4040	NOM	PER	the Town Councillors
-1	4051	4051	PRON	PER	his
-1	4056	4057	NOM	PER	the Mayor
-1	4060	4060	PRON	PER	We
-1	4079	4081	NOM	PER	the Town Clerk
-1	4090	4090	PRON	PER	they
-1	4096	4098	NOM	PER	the Happy Prince
-1	4102	4102	PRON	PER	he
-1	4107	4107	PRON	PER	he
-1	4115	4120	NOM	PER	the Art Professor at the University
-1	4119	4120	NOM	FAC	the University
-1	4123	4123	PRON	PER	they
-1	4132	4133	NOM	PER	the Mayor
-1	4138	4139	NOM	ORG	the Corporation
-1	4152	4152	PRON	PER	We
-1	4162	4162	PRON	PER	he
-1	4173	4173	PRON	PER	myself
-1	4178	4178	PRON	PER	myself
-1	4182	4186	NOM	PER	each of the Town Councillors
-1	4184	4186	NOM	PER	the Town Councillors
-1	4189	4189	PRON	PER	they
0	4193	4193	PRON	PER	I
-1	4197	4197	PRON	PER	them
-1	4198	4198	PRON	PER	they
-1	4211	4218	NOM	PER	the overseer of the workmen at the foundry
-1	4214	4218	NOM	PER	the workmen at the foundry
-1	4232	4232	PRON	PER	We
-1	4240	4240	PRON	PER	they
-1	4249	4251	NOM	PER	the dead Swallow
-1	4258	4258	PRON	PER	me
-1	4265	4266	NOM	GPE	the city
14	4270	4270	PROP	PER	God
-1	4274	4274	PRON	PER	His
-1	4274	4275	NOM	PER	His Angels
-1	4278	4279	NOM	PER	the Angel
-1	4281	4281	PRON	PER	Him
-1	4291	4291	PRON	PER	You
14	4298	4298	PROP	PER	God
-1	4303	4303	PRON	PER	my
-1	4303	4306	NOM	FAC	my garden of Paradise
8	4306	4306	PROP	LOC	Paradise
-1	4317	4317	PRON	PER	my
-1	4317	4320	NOM	GPE	my city of gold
-1	4321	4323	NOM	PER	the Happy Prince
-1	4326	4326	PRON	PER	me
