COREF	start_token	end_token	prop	cat	text
-1	1248	1253	NOM	PER	the footman , who answered it
-1	1269	1269	PRON	PER	she
-1	1289	1289	PRON	PER	she
-1	1296	1297	NOM	PER	the baby
-1	1317	1318	NOM	FAC	the palace
-1	1326	1327	NOM	PER	the king
-1	1333	1334	NOM	PER	the nurse
-1	1340	1340	PRON	PER	he
-1	1345	1346	NOM	PER	the child
-1	1350	1350	PRON	PER	his
-1	1353	1353	PRON	PER	he
-1	1357	1357	PRON	PER	her
-1	1365	1365	PRON	PER	she
-1	1388	1388	PRON	PER	her
-1	1394	1395	NOM	PER	The king
-1	1407	1407	PRON	PER	his
-1	1421	1422	NOM	PER	the queen
-1	1432	1432	PRON	PER	himself
-1	1434	1434	PRON	PER	he
-1	1444	1444	PRON	PER	She
-1	1450	1450	PRON	PER	ours
-1	1452	1452	NOM	PER	queen
-1	1456	1457	NOM	PER	the queen
-1	1462	1463	NOM	PER	the king
-1	1482	1482	PRON	PER	I
-1	1485	1485	PRON	PER	she
-1	1487	1487	PRON	PER	ours
-1	1491	1491	PRON	PER	she
-1	1495	1495	PRON	PER	we
-1	1503	1503	PRON	PER	her
-1	1508	1512	NOM	PER	People who were never invited
-1	1528	1529	NOM	PER	the king
-1	1532	1532	PRON	PER	his
-1	1535	1535	PRON	PER	his
-1	1539	1539	PRON	PER	I
-1	1544	1544	PRON	PER	I
-1	1547	1547	PRON	PER	her
-1	1552	1552	PRON	PER	you
-1	1556	1556	NOM	PER	queen
8	1558	1559	PROP	PER	Princess Makemnoit
-1	1562	1562	PRON	PER	her
-1	1570	1570	PRON	PER	I
-1	1575	1576	NOM	PER	the queen
-1	1579	1579	PRON	PER	I
-1	1581	1581	PRON	PER	your
-1	1584	1584	PRON	PER	my
-1	1584	1585	NOM	PER	my love
-1	1587	1587	PRON	PER	I
-1	1596	1596	PRON	PER	I
-1	1599	1599	PRON	PER	my
-1	1605	1605	PRON	PER	he
-1	1607	1618	NOM	PER	a little king with a great throne , like many other kings
-1	1616	1618	NOM	PER	many other kings
9	1636	1636	PROP	PER	John
-1	1645	1645	PRON	PER	he
-1	1649	1651	NOM	PER	the little princess
9	1674	1674	PROP	PER	John
-1	1678	1678	PRON	PER	his
-1	1678	1679	NOM	PER	his Majesty
-1	1688	1688	PRON	PER	he
-1	1692	1692	PRON	PER	him
9	1694	1694	PROP	PER	John
-1	1697	1698	NOM	PER	the baby
-1	1702	1704	NOM	PER	the little princess
-1	1716	1716	PRON	PER	SHE
-1	1727	1727	PRON	PER	her
-1	1734	1734	PRON	PER	she
-1	1741	1742	NOM	PER	the princess
-1	1749	1750	NOM	PER	the queen
-1	1749	1753	NOM	FAC	the queen 's own chamber
-1	1776	1778	NOM	PER	the little girl
-1	1789	1790	NOM	PER	The queen
-1	1793	1794	NOM	FAC	the room
-1	1800	1801	NOM	PER	the baby
-1	1841	1842	NOM	PER	the child
-1	1847	1847	PRON	PER	her
-1	1854	1854	PRON	PER	her
-1	1869	1869	PRON	PER	her
-1	1880	1881	NOM	PER	The queen
-1	1885	1885	NOM	FAC	stairs
-1	1892	1892	PRON	PER	she
-1	1894	1894	PRON	PER	herself
-1	1898	1899	NOM	PER	the nurse
-1	1902	1902	PRON	PER	she
-1	1905	1905	PRON	PER	her
-1	1905	1906	NOM	PER	her Majesty
-1	1909	1909	PRON	PER	her
-1	1922	1922	PRON	PER	her
-1	1928	1928	PRON	PER	she
-1	1937	1938	NOM	PER	the queen
-1	1937	1940	NOM	FAC	the queen 's boudoir
-1	1943	1943	PRON	PER	she
-1	1945	1945	PRON	PER	her
-1	1945	1946	NOM	PER	her Majesty
-1	1951	1951	PRON	PER	your
-1	1951	1952	NOM	PER	your Majesty
-1	1955	1955	PRON	PER	I
-1	1957	1958	NOM	PER	the baby
-1	1962	1962	PRON	PER	she
-1	1967	1967	PRON	PER	she
-1	1971	1972	NOM	PER	the queen
-1	1977	1977	PRON	PER	me
-1	1979	1979	PRON	PER	I
-1	1989	1989	PRON	PER	you
-1	1994	1995	NOM	PER	the queen
-1	2006	2006	PRON	PER	me
-1	2008	2008	PRON	PER	your
-1	2008	2009	NOM	PER	your Majesty
-1	2013	2014	NOM	PER	the nurse
-1	2017	2017	PRON	PER	her
-1	2020	2021	NOM	PER	The queen
-1	2035	2036	NOM	PER	The nurse
-1	2039	2040	NOM	FAC	the palace
-1	2045	2045	PRON	PER	My
-1	2045	2046	NOM	PER	My baby
-1	2048	2048	PRON	PER	my
-1	2048	2049	NOM	PER	my baby
-1	2052	2053	NOM	PER	Every one
-1	2056	2057	NOM	PER	the queen
-1	2056	2059	NOM	FAC	the queen 's room
-1	2062	2063	NOM	PER	the queen
-1	2069	2069	PRON	PER	They
-1	2077	2078	NOM	PER	the princess
-1	2086	2087	NOM	FAC	the palace
-1	2093	2094	NOM	FAC	a garden
-1	2101	2102	NOM	PER	the queen
-1	2106	2106	PRON	PER	herself
-1	2117	2117	PRON	PER	They
-1	2120	2121	NOM	PER	the princess
-1	2140	2140	PRON	PER	her
-1	2165	2166	NOM	PER	the servants
-1	2169	2169	PRON	PER	she
-1	2196	2196	PRON	PER	She
-1	2223	2225	NOM	PER	the young princess
-1	2231	2232	NOM	PER	a baby
-1	2234	2235	NOM	FAC	a house
-1	2240	2241	NOM	FAC	a palace
-1	2245	2246	NOM	FAC	the household
-1	2266	2266	PRON	PER	her
-1	2266	2267	NOM	PER	her nurses
-1	2270	2270	PRON	PER	her
-1	2274	2274	PRON	PER	she
-1	2277	2277	PRON	PER	their
-1	2280	2280	PRON	PER	their
-1	2285	2285	PRON	PER	she
-1	2302	2302	PRON	PER	her
-1	2305	2305	PRON	PER	They
-1	2308	2308	PRON	PER	her
-1	2313	2313	PRON	PER	her
-1	2318	2318	PRON	PER	her
-1	2327	2327	PRON	PER	her
-1	2334	2334	PRON	PER	they
-1	2337	2337	PRON	PER	her
-1	2364	2364	PRON	PER	you
-1	2371	2373	NOM	LOC	some unknown region
-1	2375	2375	PRON	PER	you
-1	2387	2388	NOM	FAC	the kitchen
-1	2392	2393	NOM	FAC	the room
-1	2396	2396	PRON	PER	you
10	2399	2399	PROP	PER	Jane
11	2401	2401	PROP	PER	Thomas
12	2404	2404	PROP	PER	Robert
13	2406	2406	PROP	PER	Susan
-1	2416	2418	NOM	PER	the little princess
-1	2420	2420	PRON	PER	She
-1	2424	2424	PRON	PER	herself
-1	2437	2437	PRON	PER	she
-1	2451	2452	NOM	PER	the servants
-1	2464	2464	PRON	PER	they
-1	2471	2471	PRON	PER	they
-1	2473	2473	PRON	PER	her
-1	2477	2477	PRON	PER	she
-1	2483	2483	PRON	PER	she
-1	2517	2518	NOM	PER	the king
-1	2521	2521	PRON	PER	his
-1	2521	2524	NOM	FAC	his counting - house
-1	2529	2529	PRON	PER	his
-1	2535	2535	PRON	PER	him
-1	2545	2545	PRON	PER	he
-1	2547	2547	PRON	PER	himself
-1	2554	2556	NOM	PER	these gold sovereigns
-1	2565	2565	PRON	PER	my
-1	2565	2575	NOM	PER	my real , live , flesh - and - blood princess
-1	2570	2575	NOM	PER	flesh - and - blood princess
-1	2583	2583	PRON	PER	he
-1	2585	2585	PRON	PER	his
-1	2590	2590	PRON	PER	they
-1	2602	2602	PRON	PER	their
-1	2606	2607	NOM	PER	The queen
-1	2610	2611	NOM	FAC	the parlour
-1	2623	2623	PRON	PER	she
-1	2634	2635	NOM	PER	The king
-1	2637	2637	PRON	PER	her
-1	2642	2642	NOM	PER	anybody
-1	2647	2647	PRON	PER	his
-1	2647	2648	NOM	PER	his queen
-1	2654	2654	PRON	PER	he
-1	2656	2656	PRON	PER	his
-1	2660	2660	PRON	PER	his
-1	2666	2666	PRON	PER	his
-1	2669	2669	PRON	PER	his
-1	2675	2676	NOM	FAC	the parlour
-1	2687	2687	PRON	PER	he
-1	2692	2692	PRON	PER	you
-1	2696	2696	NOM	PER	queen
-1	2700	2700	PRON	PER	I
-1	2708	2709	NOM	PER	the queen
-1	2725	2726	NOM	PER	the king
-1	2729	2729	PRON	PER	You
-1	2733	2733	PRON	PER	your
-1	2755	2755	PRON	PER	her
-1	2755	2756	NOM	PER	her Majesty
-1	2761	2761	PRON	PER	my
-1	2761	2762	NOM	PER	my child
-1	2764	2764	PRON	PER	my
-1	2764	2765	NOM	PER	my child
-1	2776	2776	PRON	PER	your
-1	2776	2777	NOM	PER	your child
-1	2779	2779	PRON	PER	She
-1	2794	2794	PRON	PER	her
-1	2799	2800	NOM	PER	the king
-1	2808	2808	PRON	PER	he
-1	2829	2829	PRON	PER	I
-1	2834	2834	PRON	PER	she
-1	2836	2836	PRON	PER	ours
-1	2855	2856	NOM	PER	the queen
-1	2881	2882	NOM	PER	the king
-1	2898	2899	NOM	PER	the queen
-1	2915	2916	NOM	PER	the king
-1	2926	2927	NOM	PER	the queen
-1	2930	2931	NOM	PER	the king
-1	2933	2933	PRON	PER	her
-1	2941	2941	PRON	PER	he
-1	2954	2954	PRON	PER	he
-1	2957	2959	NOM	PER	only imaginary opponents
-1	2967	2967	PRON	PER	he
-1	3003	3004	NOM	PER	the queen
-1	3011	3011	PRON	PER	her
-1	3019	3019	PRON	PER	his
-1	3019	3020	NOM	PER	his Majesty
-1	3025	3025	PRON	PER	his
-1	3030	3030	PRON	PER	himself
-1	3032	3032	PRON	PER	his
-1	3032	3035	NOM	FAC	his counting - house
-1	3039	3039	PRON	PER	he
-1	3052	3052	PRON	PER	his
-1	3052	3053	NOM	PER	his queen
-1	3055	3055	PRON	PER	him
-1	3072	3072	PRON	PER	she
-1	3083	3083	PRON	PER	her
-1	3088	3089	NOM	PER	The queen
-1	3098	3099	NOM	PER	the king
-1	3105	3105	PRON	PER	his
-1	3105	3106	NOM	PER	his daughter
-1	3121	3121	PRON	PER	his
-1	3125	3125	PRON	PER	him
-1	3140	3141	NOM	PER	the king
-1	3153	3153	PRON	PER	he
-1	3158	3159	NOM	PER	the queen
-1	3170	3170	PRON	PER	she
-1	3173	3173	PRON	PER	her
-1	3176	3176	PRON	PER	she
-1	3181	3181	PRON	PER	herself
-1	3183	3183	PRON	PER	He
-1	3186	3186	PRON	PER	his
-1	3192	3192	PRON	PER	her
-1	3194	3194	PRON	PER	She
-1	3200	3200	PRON	PER	she
-1	3203	3203	PRON	PER	she
-1	3217	3217	PRON	PER	he
-1	3222	3222	PRON	PER	My
-1	3222	3224	NOM	PER	My dear queen
-1	3228	3228	PRON	PER	he
-1	3239	3243	NOM	PER	married people of any rank
-1	3248	3248	NOM	PER	kings
-1	3250	3250	NOM	PER	queens
-1	3271	3272	NOM	PER	the queen
-1	3275	3275	PRON	PER	I
-1	3282	3282	PRON	PER	I
-1	3289	3289	PRON	PER	I
-1	3291	3297	NOM	PER	the most unfortunate woman in the world
-1	3296	3297	NOM	LOC	the world
-1	3300	3300	PRON	PER	She
-1	3306	3307	NOM	PER	the king
-1	3309	3309	PRON	PER	her
-1	3311	3311	PRON	PER	his
-1	3315	3315	PRON	PER	they
-1	3323	3323	PRON	PER	you
-1	3329	3330	NOM	PER	the king
-1	3335	3335	PRON	PER	I
-1	3341	3342	NOM	PER	the queen
-1	3355	3356	NOM	PER	the king
-1	3359	3359	PRON	PER	I
-1	3362	3362	PRON	PER	I
-1	3369	3370	NOM	PER	the queen
-1	3375	3375	PRON	PER	you
-1	3384	3384	PRON	PER	my
-1	3384	3386	NOM	PER	my old sister
-1	3388	3388	PRON	PER	I
-1	3390	3390	PRON	PER	you
-1	3395	3396	NOM	PER	the king
-1	3403	3404	NOM	PER	the queen
-1	3409	3409	PRON	PER	I
-1	3416	3417	NOM	PER	the king
-1	3420	3420	PRON	PER	he
-1	3426	3430	NOM	FAC	the house of the princess
-1	3429	3430	NOM	PER	the princess
-1	3441	3441	PRON	PER	her
-1	3448	3449	NOM	PER	the princess
-1	3458	3458	PRON	PER	she
-1	3466	3466	PRON	PER	Her
-1	3479	3479	PRON	PER	she
-1	3483	3483	PRON	PER	She
-1	3485	3486	NOM	PER	the king
-1	3488	3488	NOM	PER	queen
-1	3496	3496	PRON	PER	their
-1	3499	3500	NOM	PER	The king
-1	3504	3505	NOM	PER	The queen
-1	3509	3509	PRON	PER	him
-1	3512	3512	PRON	PER	We
-1	3516	3516	PRON	PER	she
-1	3520	3520	PRON	PER	She
-1	3528	3528	PRON	PER	herself
-1	3530	3530	PRON	PER	She
-1	3536	3536	PRON	PER	she
-1	3543	3543	PRON	PER	us
-1	3550	3550	PRON	PER	she
-1	3556	3557	NOM	PER	the king
-1	3575	3576	NOM	PER	the queen
-1	3583	3583	PRON	PER	she
-1	3587	3587	NOM	PER	children
-1	3603	3607	NOM	PER	floating children as of gossamers
-1	3618	3618	PRON	PER	ours
-1	3622	3623	NOM	PER	the queen
-1	3631	3631	PRON	PER	they
-1	3639	3639	PRON	PER	themselves
-1	3645	3646	NOM	PER	the king
-1	3651	3651	PRON	PER	He
-1	3655	3657	NOM	PER	the court physicians
-1	3660	3660	PRON	PER	he
-1	3663	3663	PRON	PER	they
-1	3668	3668	PRON	PER	her
14	3670	3670	PROP	PER	VI
-1	3672	3672	PRON	PER	SHE
-1	3686	3686	PRON	PER	she
-1	3689	3689	PRON	PER	her
-1	3689	3690	NOM	PER	her parents
-1	3692	3694	NOM	PER	the little princess
-1	3707	3707	PRON	PER	She
-1	3727	3727	PRON	PER	her
-1	3731	3736	NOM	PER	a little bird - nesting urchin
-1	3748	3748	PRON	PER	she
-1	3752	3752	PRON	PER	she
-1	3759	3759	NOM	PER	everybody
-1	3765	3765	PRON	PER	her
-1	3769	3769	PRON	PER	she
15	3780	3781	PROP	PER	General Clanrunfort
-1	3788	3788	PRON	PER	his
-1	3788	3789	NOM	PER	his troops
-1	3791	3791	PRON	PER	she
-1	3795	3795	PRON	PER	she
-1	3798	3799	NOM	PER	the enemy
-1	3802	3802	PRON	PER	his
-1	3806	3806	PRON	PER	her
-1	3806	3807	NOM	PER	her papa
-1	3806	3809	NOM	FAC	her papa 's capital
-1	3811	3811	PRON	PER	she
-1	3817	3817	PRON	PER	she
-1	3821	3822	NOM	GPE	the city
-1	3831	3832	NOM	PER	the enemy
-1	3831	3834	NOM	PER	the enemy 's soldiery
-1	3839	3839	PRON	PER	she
-1	3843	3843	PRON	PER	She
-1	3857	3857	PRON	PER	her
-1	3857	3858	NOM	PER	her mother
-1	3861	3861	PRON	PER	she
-1	3865	3866	NOM	PER	queer faces
-1	3867	3867	NOM	PER	mamma
-1	3871	3871	PRON	PER	she
-1	3876	3876	PRON	PER	her
-1	3879	3880	NOM	PER	Funny mamma
-1	3885	3885	PRON	PER	her
-1	3885	3886	NOM	PER	her papa
-1	3889	3889	PRON	PER	her
-1	3891	3891	PRON	PER	she
-1	3899	3899	PRON	PER	him
-1	3902	3902	PRON	PER	her
-1	3912	3912	NOM	PER	papa
-1	3923	3926	NOM	PER	Dear , funny papa
-1	3931	3931	PRON	PER	he
-1	3935	3935	PRON	PER	her
-1	3937	3937	PRON	PER	she
-1	3940	3940	PRON	PER	him
-1	3951	3951	PRON	PER	him
-1	3969	3969	PRON	PER	her
-1	3972	3972	PRON	PER	she
-1	3980	3980	PRON	PER	his
-1	3984	3984	PRON	PER	she
-1	4005	4005	PRON	PER	her
-1	4005	4006	NOM	PER	her father
-1	4008	4008	NOM	PER	mother
-1	4014	4014	PRON	PER	her
-1	4019	4019	PRON	PER	they
-1	4029	4029	PRON	PER	their
-1	4039	4039	PRON	PER	her
-1	4048	4048	PRON	PER	them
-1	4051	4051	PRON	PER	she
-1	4053	4053	PRON	PER	them
-1	4070	4071	NOM	PER	The princess
-1	4076	4077	NOM	FAC	the lawn
-1	4079	4100	NOM	PER	one of her attendants , who held her by the hand . Spying her father at the other side of the lawn
-1	4081	4081	PRON	PER	her
-1	4081	4082	NOM	PER	her attendants
-1	4086	4086	PRON	PER	her
-1	4092	4092	PRON	PER	her
-1	4092	4093	NOM	PER	her father
-1	4099	4100	NOM	FAC	the lawn
-1	4102	4102	PRON	PER	she
-1	4104	4104	PRON	PER	her
-1	4107	4108	NOM	PER	the maid
-1	4115	4115	PRON	PER	him
-1	4119	4119	PRON	PER	she
-1	4125	4125	PRON	PER	her
-1	4139	4139	PRON	PER	she
-1	4149	4149	PRON	PER	she
-1	4154	4154	PRON	PER	her
-1	4176	4176	PRON	PER	herself
-1	4188	4188	PRON	PER	she
-1	4192	4192	PRON	PER	her
-1	4202	4202	PRON	PER	she
-1	4218	4219	NOM	FAC	the lawn
-1	4222	4222	PRON	PER	he
-1	4243	4243	PRON	PER	her
-1	4246	4246	PRON	PER	she
-1	4255	4255	PRON	PER	She
-1	4259	4259	PRON	PER	her
-1	4259	4260	NOM	PER	her father
-1	4263	4263	PRON	PER	he
-1	4267	4267	PRON	PER	his
-1	4271	4271	PRON	PER	her
-1	4276	4276	PRON	PER	her
-1	4297	4297	PRON	PER	her
-1	4303	4305	NOM	PER	a young page
-1	4315	4315	PRON	PER	his
-1	4315	4316	NOM	PER	his Majesty
-1	4325	4326	NOM	PER	the princess
-1	4330	4330	PRON	PER	she
-1	4338	4338	PRON	PER	her
-1	4344	4344	PRON	PER	herself
-1	4354	4354	PRON	PER	She
-1	4361	4361	PRON	PER	she
-1	4366	4366	PRON	PER	She
-1	4374	4374	PRON	PER	she
-1	4379	4379	PRON	PER	her
-1	4383	4383	PRON	PER	she
-1	4389	4389	PRON	PER	she
-1	4396	4396	PRON	PER	she
-1	4405	4407	NOM	PER	The poor page
-1	4413	4414	NOM	PER	the princess
-1	4428	4428	PRON	PER	her
-1	4432	4432	PRON	PER	her
-1	4445	4445	PRON	PER	he
-1	4462	4462	PRON	PER	she
-1	4466	4466	PRON	PER	his
-1	4469	4469	PRON	PER	He
-1	4496	4496	PRON	PER	his
-1	4498	4498	PRON	PER	himself
-1	4505	4506	NOM	PER	the king
-1	4508	4508	PRON	PER	his
-1	4515	4515	PRON	PER	he
0	4527	4527	PRON	PER	I
-1	4538	4538	PRON	PER	her
-1	4542	4542	PRON	PER	her
-1	4554	4554	PRON	PER	she
-1	4565	4565	PRON	PER	she
-1	4578	4578	PRON	PER	she
-1	4581	4581	PRON	PER	she
-1	4587	4587	PRON	PER	she
-1	4592	4592	PRON	PER	her
-1	4616	4616	PRON	PER	she
-1	4628	4628	PRON	PER	her
0	4639	4639	PRON	PER	I
0	4641	4641	PRON	PER	myself
0	4646	4646	PRON	PER	I
-1	4664	4664	PRON	PER	She
16	4668	4668	PROP	PER	VII
-1	4682	4683	NOM	PER	the king
-1	4685	4685	NOM	PER	queen
-1	4698	4698	PRON	PER	they
-1	4701	4702	NOM	PER	the princess
-1	4705	4705	PRON	PER	she
-1	4723	4723	PRON	PER	herself
-1	4736	4736	PRON	PER	she
-1	4746	4746	PRON	PER	she
0	4757	4757	PRON	PER	I
-1	4765	4765	PRON	PER	My
-1	4765	4767	NOM	PER	My dear child
-1	4771	4772	NOM	PER	the king
-1	4775	4775	PRON	PER	you
-1	4783	4783	PRON	PER	you
-1	4788	4789	NOM	PER	other people
-1	4795	4795	PRON	PER	you
-1	4795	4798	NOM	PER	you dear funny papa
-1	4800	4800	PRON	PER	I
-1	4817	4817	PRON	PER	you
-1	4821	4821	NOM	PER	mamma
-1	4829	4829	PRON	PER	my
-1	4829	4830	NOM	PER	my dear
-1	4837	4838	NOM	PER	the queen
-1	4844	4844	PRON	PER	you
-1	4846	4846	NOM	PER	mamma
-1	4848	4848	PRON	PER	I
-1	4856	4856	PRON	PER	you
-1	4865	4866	NOM	PER	other people
-1	4870	4871	NOM	PER	the king
-1	4877	4877	PRON	PER	I
-1	4882	4882	PRON	PER	You
-1	4886	4886	PRON	PER	You
-1	4888	4890	NOM	PER	such slow coaches
-1	4896	4896	PRON	PER	you
-1	4899	4899	PRON	PER	my
-1	4899	4900	NOM	PER	my child
-1	4903	4903	PRON	PER	he
-1	4917	4917	PRON	PER	you
-1	4921	4921	PRON	PER	I
-1	4926	4926	PRON	PER	you
-1	4938	4938	PRON	PER	I
-1	4944	4944	PRON	PER	You
-1	4952	4952	PRON	PER	I
-1	4955	4961	NOM	PER	a princess with such a funny papa
-1	4969	4970	NOM	PER	a queen
-1	4972	4972	NOM	PER	mamma
-1	4981	4982	NOM	PER	the queen
-1	4985	4986	NOM	PER	the princess
-1	4988	4988	PRON	PER	her
-1	4995	4995	PRON	PER	she
-1	4999	4999	PRON	PER	I
-1	5002	5002	PRON	PER	I
-1	5011	5011	PRON	PER	I
-1	5013	5020	NOM	PER	the only person that had any sense in
-1	5021	5023	NOM	LOC	the whole world
-1	5026	5026	PRON	PER	She
-1	5032	5032	PRON	PER	herself
-1	5038	5038	PRON	PER	she
-1	5048	5048	PRON	PER	herself
-1	5066	5067	NOM	PER	The king
-1	5069	5069	PRON	PER	her
-1	5081	5081	PRON	PER	her
-1	5083	5083	PRON	PER	her
0	5096	5096	PRON	PER	I
-1	5107	5107	PRON	PER	you
