COREF	start_token	end_token	prop	cat	text
-1	1461	1461	PRON	PER	she
-1	1467	1467	PRON	PER	she
-1	1475	1475	PRON	PER	she
-1	1478	1478	PRON	PER	she
-1	1487	1487	PRON	PER	She
-1	1505	1505	PRON	PER	My
-1	1505	1506	NOM	PER	My father
-1	1511	1511	PRON	PER	myself
-1	1518	1518	PRON	PER	He
-1	1523	1524	NOM	PER	the people
-1	1528	1528	PRON	PER	he
-1	1535	1535	PRON	PER	He
-1	1541	1541	PRON	PER	he
-1	1549	1549	PRON	PER	he
-1	1566	1566	PRON	PER	his
-1	1575	1577	NOM	FAC	the Court Gazette
-1	1579	1579	PRON	PER	him
-1	1592	1592	PRON	PER	you
6	1597	1599	PROP	PER	a Bengal Light
-1	1602	1602	PRON	PER	I
-1	1609	1609	PRON	PER	I
-1	1614	1614	PRON	PER	my
-1	1622	1622	PRON	PER	I
-1	1628	1629	NOM	PER	the Rocket
-1	1646	1646	PRON	PER	he
-1	1652	1654	NOM	PER	the little squibs
-1	1661	1661	PRON	PER	he
-1	1664	1668	NOM	PER	a person of some importance
-1	1671	1671	PRON	PER	I
7	1677	1678	PROP	PER	the Rocket
-1	1681	1681	PRON	PER	I
-1	1687	1687	PRON	PER	I
-1	1692	1692	PRON	PER	You
-1	1696	1696	PRON	PER	yourself
-1	1708	1708	PRON	PER	I
-1	1710	1710	PRON	PER	I
-1	1717	1717	PRON	PER	I
-1	1723	1723	PRON	PER	I
-1	1734	1734	PRON	PER	I
-1	1739	1744	NOM	PER	No one in the whole world
-1	1742	1744	NOM	LOC	the whole world
-1	1749	1749	PRON	PER	I
-1	1752	1752	PRON	PER	I
-1	1763	1765	NOM	PER	a sensitive person
-1	1769	1770	NOM	PER	the Cracker
-1	1777	1785	NOM	PER	A person who , because he has corns himself
-1	1782	1782	PRON	PER	he
-1	1785	1785	PRON	PER	himself
-1	1790	1791	NOM	PER	other people
-1	1797	1799	NOM	PER	the Roman Candle
8	1806	1807	PROP	PER	the Cracker
9	1814	1814	PROP	PER	Pray
-1	1818	1818	PRON	PER	you
-1	1824	1825	NOM	PER	the Rocket
-1	1828	1828	PRON	PER	I
-1	1835	1835	PRON	PER	I
-1	1839	1839	PRON	PER	I
8	1845	1846	PROP	PER	the Cracker
-1	1858	1859	NOM	PER	the Rocket
-1	1866	1866	PRON	PER	you
-1	1871	1871	PRON	PER	You
-1	1876	1876	NOM	PER	others
-1	1881	1881	PRON	PER	you
-1	1886	1886	PRON	PER	me
-1	1888	1888	PRON	PER	I
-1	1893	1893	PRON	PER	myself
-1	1896	1896	PRON	PER	I
-1	1898	1899	NOM	PER	everybody else
-1	1919	1919	PRON	PER	I
-1	1935	1935	PRON	PER	me
-1	1947	1948	NOM	PER	every one
-1	1950	1951	NOM	PER	The Prince
10	1953	1953	PROP	PER	Princess
-1	1960	1960	PRON	PER	their
-1	1971	1972	NOM	PER	the King
-1	1974	1974	PRON	PER	I
-1	1976	1976	PRON	PER	he
-1	1986	1986	PRON	PER	I
-1	1994	1994	PRON	PER	my
-1	1997	1997	PRON	PER	I
-1	2007	2007	PRON	PER	you
-1	2013	2013	NOM	PER	others
4	2017	2019	PROP	PER	the Roman Candle
-1	2022	2022	PRON	PER	you
-1	2026	2026	PRON	PER	yourself
-1	2035	2037	NOM	PER	the Bengal Light
7	2062	2063	PROP	PER	the Rocket
-1	2067	2067	PRON	PER	you
-1	2070	2070	PRON	PER	I
-1	2081	2081	NOM	PER	anybody
-1	2089	2089	PRON	PER	they
-1	2095	2095	PRON	PER	I
-1	2100	2100	PRON	PER	I
-1	2110	2110	PRON	PER	I
-1	2114	2114	PRON	PER	them
-1	2123	2123	PRON	PER	myself
-1	2129	2139	NOM	PER	no one here who can at all appreciate an emotional nature
-1	2143	2143	PRON	PER	myself
-1	2145	2145	PRON	PER	I
-1	2166	2167	NOM	PER	everybody else
-1	2175	2175	PRON	PER	I
-1	2183	2183	PRON	PER	you
-1	2189	2189	PRON	PER	you
-1	2198	2201	NOM	PER	the Prince and Princess
-1	2216	2220	NOM	PER	a small Fire - balloon
-1	2235	2235	PRON	PER	I
-1	2241	2241	PRON	PER	I
-1	2251	2251	PRON	PER	You
-1	2254	2254	PRON	PER	them
-1	2257	2257	PRON	PER	I
-1	2260	2260	PRON	PER	them
-1	2262	2264	NOM	PER	the pretty bride
-1	2279	2280	NOM	PER	the Rocket
-1	2288	2288	PRON	PER	I
-1	2295	2295	PRON	PER	you
-1	2297	2297	PRON	PER	you
-1	2306	2307	NOM	PER	the Prince
-1	2309	2309	NOM	PER	Princess
-1	2315	2331	NOM	GPE	a country where there is a deep river , and perhaps they may have one only son
-1	2318	2322	NOM	LOC	there is a deep river
-1	2326	2326	PRON	PER	they
-1	2329	2331	NOM	PER	one only son
-1	2333	2345	NOM	PER	a little fair - haired boy with violet eyes like the Prince himself
-1	2343	2344	NOM	PER	the Prince
-1	2345	2345	PRON	PER	himself
-1	2351	2351	PRON	PER	he
-1	2358	2358	PRON	PER	his
-1	2358	2359	NOM	PER	his nurse
-1	2363	2364	NOM	PER	the nurse
-1	2378	2380	NOM	PER	the little boy
-1	2384	2386	NOM	LOC	the deep river
-1	2396	2397	NOM	PER	Poor people
-1	2401	2401	PRON	PER	their
-1	2401	2403	NOM	PER	their only son
-1	2411	2411	PRON	PER	I
-1	2421	2421	PRON	PER	they
-1	2425	2425	PRON	PER	their
-1	2425	2427	NOM	PER	their only son
4	2431	2433	PROP	PER	the Roman Candle
-1	2441	2441	PRON	PER	them
-1	2447	2447	PRON	PER	I
-1	2451	2451	PRON	PER	they
7	2456	2457	PROP	PER	the Rocket
-1	2460	2460	PRON	PER	I
-1	2463	2463	PRON	PER	they
-1	2467	2467	PRON	PER	they
-1	2470	2470	PRON	PER	their
-1	2470	2472	NOM	PER	their only son
-1	2486	2486	PRON	PER	I
-1	2488	2493	NOM	PER	people who cry over spilt milk
-1	2497	2497	PRON	PER	I
-1	2500	2500	PRON	PER	they
-1	2503	2503	PRON	PER	their
-1	2503	2505	NOM	PER	their only son
-1	2507	2507	PRON	PER	I
-1	2516	2516	PRON	PER	You
6	2522	2524	PROP	PER	the Bengal Light
-1	2530	2530	PRON	PER	you
-1	2532	2535	NOM	PER	the most affected person
-1	2536	2536	PRON	PER	I
-1	2542	2542	PRON	PER	You
-1	2544	2549	NOM	PER	the rudest person I ever met
-1	2547	2547	PRON	PER	I
-1	2553	2554	NOM	PER	the Rocket
-1	2558	2558	PRON	PER	you
-1	2562	2562	PRON	PER	my
-1	2565	2566	NOM	PER	the Prince
-1	2572	2572	PRON	PER	you
-1	2577	2577	PRON	PER	him
-1	2581	2583	NOM	PER	the Roman Candle
-1	2586	2586	PRON	PER	I
-1	2589	2589	PRON	PER	I
-1	2591	2591	PRON	PER	him
-1	2595	2596	NOM	PER	the Rocket
-1	2599	2599	PRON	PER	I
-1	2604	2604	PRON	PER	I
-1	2606	2606	PRON	PER	him
-1	2607	2607	PRON	PER	I
-1	2611	2611	PRON	PER	his
-1	2611	2612	NOM	PER	his friend
-1	2624	2626	NOM	PER	one ’s friends
-1	2630	2630	PRON	PER	You
-1	2635	2635	PRON	PER	yourself
-1	2640	2643	NOM	PER	the Fire - balloon
-1	2657	2657	PRON	PER	you
-1	2659	2659	PRON	PER	I
-1	2666	2667	NOM	PER	the Rocket
-1	2671	2671	PRON	PER	I
-1	2675	2675	PRON	PER	I
-1	2680	2680	PRON	PER	he
-1	2690	2690	PRON	PER	his
-1	2711	2712	NOM	FAC	house together
-1	2718	2724	NOM	LOC	a nice dry spot to live in
-1	2727	2727	PRON	PER	He
-1	2737	2739	NOM	PER	the Catherine Wheel
-1	2743	2743	PRON	PER	he
-1	2757	2757	PRON	PER	she
-1	2775	2777	NOM	PER	the Bengal Light
-1	2796	2796	PRON	PER	their
-1	2799	2799	PRON	PER	They
-1	2806	2806	PRON	PER	they
-1	2810	2810	PRON	PER	they
-1	2839	2840	NOM	FAC	the palace
-1	2842	2843	NOM	PER	The Prince
-1	2845	2845	NOM	PER	Princess
-1	2851	2851	PRON	PER	They
-1	2867	2867	PRON	PER	them
-1	2875	2875	PRON	PER	their
-1	2901	2902	NOM	PER	every one
-1	2906	2907	NOM	FAC	the terrace
-1	2910	2911	NOM	PER	the King
-1	2914	2916	NOM	PER	the Royal Pyrotechnist
-1	2926	2927	NOM	PER	the King
-1	2930	2932	NOM	PER	the Royal Pyrotechnist
-1	2945	2946	NOM	FAC	the garden
-1	2948	2948	PRON	PER	He
-1	2950	2951	NOM	PER	six attendants
-1	2953	2953	PRON	PER	him
-1	2955	2968	NOM	PER	each of whom carried a lighted torch at the end of a long pole
-1	2987	2987	PRON	PER	she
-1	3008	3009	NOM	FAC	the place
-1	3027	3030	NOM	PER	the Fire - balloon
-1	3033	3033	PRON	PER	he
-1	3047	3048	NOM	PER	the Crackers
-1	3053	3053	PRON	PER	themselves
-1	3056	3057	NOM	PER	Every one
-1	3067	3067	PRON	PER	He
-1	3074	3074	PRON	PER	he
-1	3086	3086	PRON	PER	him
-1	3106	3106	PRON	PER	his
-1	3106	3108	NOM	PER	his poor relations
-1	3112	3112	PRON	PER	he
11	3138	3138	PROP	PER	Huzza
-1	3141	3142	NOM	PER	the Court
-1	3145	3147	NOM	PER	the little Princess
-1	3153	3153	PRON	PER	I
-1	3155	3155	PRON	PER	they
-1	3158	3158	PRON	PER	me
7	3166	3167	PROP	PER	the Rocket
-1	3180	3180	PRON	PER	he
-1	3190	3191	NOM	PER	the workmen
7	3207	3208	PROP	PER	the Rocket
-1	3211	3211	PRON	PER	I
-1	3214	3214	PRON	PER	them
-1	3220	3220	PRON	PER	he
-1	3222	3222	PRON	PER	his
-1	3235	3235	PRON	PER	he
-1	3245	3245	PRON	PER	they
-1	3250	3250	PRON	PER	him
-1	3254	3254	PRON	PER	they
-1	3261	3263	NOM	PER	one of them
-1	3263	3263	PRON	PER	them
-1	3267	3267	PRON	PER	him
-1	3273	3273	PRON	PER	he
-1	3284	3284	PRON	PER	he
-1	3286	3286	PRON	PER	him
-1	3302	3302	PRON	PER	he
-1	3306	3306	PRON	PER	he
1	3315	3316	PROP	FAC	GRAND Rocket
-1	3321	3322	NOM	PER	the man
-1	3343	3343	PRON	PER	he
-1	3354	3354	NOM	FAC	here
-1	3357	3357	PRON	PER	he
-1	3366	3370	NOM	FAC	some fashionable watering - place
-1	3373	3373	PRON	PER	they
-1	3376	3376	PRON	PER	me
-1	3380	3380	PRON	PER	my
-1	3383	3383	PRON	PER	My
-1	3392	3392	PRON	PER	I
-1	3398	3411	NOM	PER	a little Frog , with bright jewelled eyes , and a green mottled coat
-1	3416	3416	PRON	PER	him
-1	3419	3421	NOM	PER	A new arrival
-1	3423	3423	PRON	PER	I
12	3428	3429	PROP	PER	the Frog
-1	3443	3443	PRON	PER	me
-1	3447	3448	NOM	FAC	a ditch
-1	3451	3451	PRON	PER	I
-1	3457	3457	PRON	PER	you
-1	3466	3466	PRON	PER	I
-1	3469	3469	PRON	PER	I
-1	3494	3495	NOM	PER	the Rocket
-1	3498	3498	PRON	PER	he
-1	3508	3508	PRON	PER	you
12	3513	3514	PROP	PER	the Frog
-1	3535	3536	NOM	LOC	the world
-1	3538	3538	PRON	PER	You
-1	3541	3541	PRON	PER	our
-1	3548	3548	PRON	PER	We
-1	3551	3554	NOM	LOC	the old duck pond
-1	3557	3558	NOM	PER	the farmer
-1	3557	3560	NOM	FAC	the farmer ’s house
-1	3569	3569	PRON	PER	we
-1	3577	3577	NOM	PER	everybody
-1	3583	3583	PRON	PER	us
-1	3593	3593	PRON	PER	I
-1	3595	3596	NOM	PER	the farmer
-1	3595	3598	NOM	PER	the farmer ’s wife
-1	3601	3601	PRON	PER	her
-1	3601	3602	NOM	PER	her mother
-1	3604	3604	PRON	PER	she
-1	3617	3617	PRON	PER	us
-1	3625	3625	PRON	PER	oneself
7	3637	3638	PROP	PER	the Rocket
-1	3641	3641	PRON	PER	He
-1	3647	3647	PRON	PER	he
12	3664	3665	PROP	PER	the Frog
-1	3668	3668	PRON	PER	I
-1	3670	3670	PRON	PER	you
-1	3675	3678	NOM	LOC	the duck - pond
-1	3680	3680	PRON	PER	I
-1	3686	3686	PRON	PER	my
-1	3686	3687	NOM	PER	my daughters
-1	3689	3689	PRON	PER	I
-1	3691	3693	NOM	PER	six beautiful daughters
-1	3696	3696	PRON	PER	I
-1	3700	3701	NOM	PER	the Pike
-1	3704	3704	PRON	PER	them
-1	3706	3706	PRON	PER	He
-1	3708	3710	NOM	PER	a perfect monster
-1	3720	3720	PRON	PER	them
-1	3728	3728	PRON	PER	I
-1	3731	3731	PRON	PER	our
-1	3736	3736	PRON	PER	I
-1	3738	3738	PRON	PER	you
7	3748	3749	PROP	PER	the Rocket
-1	3752	3752	PRON	PER	You
-1	3758	3758	PRON	PER	yourself
-1	3767	3767	NOM	PER	Somebody
12	3773	3774	PROP	PER	the Frog
-1	3778	3778	PRON	PER	I
-1	3785	3785	PRON	PER	myself
-1	3798	3798	PRON	PER	I
7	3804	3805	PROP	PER	the Rocket
-1	3808	3808	PRON	PER	I
12	3814	3815	PROP	PER	the Frog
-1	3825	3828	NOM	PER	everybody in good society
-1	3842	3842	PRON	PER	I
-1	3844	3844	PRON	PER	my
-1	3844	3845	NOM	PER	my daughters
12	3850	3852	PROP	PER	the little Frog
-1	3857	3857	PRON	PER	You
-1	3859	3862	NOM	PER	a very irritating person
7	3866	3867	PROP	PER	the Rocket
-1	3876	3876	PRON	PER	I
-1	3882	3882	PRON	PER	themselves
-1	3885	3885	PRON	PER	you
-1	3889	3889	NOM	PER	one
-1	3894	3894	PRON	PER	oneself
-1	3897	3897	PRON	PER	I
-1	3903	3903	PRON	PER	I
-1	3920	3920	PRON	PER	my
-1	3924	3924	PRON	PER	I
-1	3929	3929	PRON	PER	my
-1	3936	3936	PRON	PER	you
-1	3941	3941	PRON	PER	me
-1	3943	3943	PRON	PER	you
-1	3954	3954	PRON	PER	you
-1	3958	3958	PRON	PER	you
-1	3962	3962	PRON	PER	yourself
-1	3967	3967	PRON	PER	I
-1	3972	3972	NOM	FAC	Court
-1	3976	3976	PRON	PER	I
-1	3978	3982	NOM	PER	a great favourite at Court
-1	3982	3982	NOM	FAC	Court
-1	3987	3988	NOM	PER	the Prince
-1	3990	3990	NOM	PER	Princess
-1	3995	3995	PRON	PER	my
-1	4000	4000	PRON	PER	you
-1	4008	4008	PRON	PER	you
-1	4010	4011	NOM	PER	a provincial
-1	4021	4021	PRON	PER	him
-1	4025	4040	NOM	PER	a Dragon - fly , who was sitting on the top of a large brown bulrush
-1	4049	4049	PRON	PER	he
-1	4060	4060	PRON	PER	his
-1	4064	4064	PRON	PER	mine
7	4068	4069	PROP	PER	the Rocket
-1	4072	4072	PRON	PER	I
-1	4080	4080	PRON	PER	him
-1	4083	4083	PRON	PER	he
-1	4088	4088	PRON	PER	I
-1	4091	4091	PRON	PER	myself
-1	4098	4098	PRON	PER	my
-1	4102	4102	PRON	PER	I
-1	4109	4109	PRON	PER	myself
-1	4112	4112	PRON	PER	I
-1	4118	4118	PRON	PER	I
-1	4127	4127	PRON	PER	I
-1	4134	4134	PRON	PER	you
-1	4143	4146	NOM	PER	the Dragon - fly
-1	4149	4149	PRON	PER	he
-1	4169	4169	PRON	PER	him
-1	4173	4173	NOM	FAC	here
7	4177	4178	PROP	PER	the Rocket
-1	4181	4181	PRON	PER	I
-1	4185	4185	PRON	PER	he
-1	4195	4195	PRON	PER	his
-1	4200	4200	PRON	PER	I
-1	4209	4209	PRON	PER	mine
-1	4220	4220	PRON	PER	he
-1	4233	4236	NOM	PER	a large White Duck
-1	4240	4240	PRON	PER	him
-1	4242	4242	PRON	PER	She
-1	4260	4260	PRON	PER	her
-1	4271	4271	PRON	PER	she
-1	4279	4279	PRON	PER	you
-1	4283	4283	PRON	PER	I
-1	4286	4286	PRON	PER	you
-1	4307	4307	PRON	PER	you
-1	4312	4313	NOM	LOC	the country
7	4317	4318	PROP	PER	the Rocket
-1	4322	4322	PRON	PER	you
-1	4326	4326	PRON	PER	I
-1	4331	4331	PRON	PER	I
-1	4333	4333	PRON	PER	your
-1	4342	4343	NOM	PER	other people
-1	4349	4349	PRON	PER	oneself
-1	4351	4351	PRON	PER	You
-1	4360	4360	PRON	PER	I
-1	4380	4380	PRON	PER	I
13	4390	4391	PROP	PER	the Duck
-1	4395	4395	PRON	PER	I
-1	4404	4405	NOM	PER	any one
-1	4410	4410	PRON	PER	you
-1	4413	4414	NOM	FAC	the fields
-1	4445	4445	PRON	PER	My
-1	4445	4447	NOM	PER	My good creature
-1	4451	4452	NOM	PER	the Rocket
-1	4462	4462	PRON	PER	I
-1	4465	4465	PRON	PER	you
-1	4468	4470	NOM	PER	the lower orders
-1	4472	4476	NOM	PER	A person of my position
-1	4475	4475	PRON	PER	my
-1	4481	4481	PRON	PER	We
-1	4493	4493	PRON	PER	I
-1	4497	4497	PRON	PER	myself
-1	4511	4511	PRON	PER	you
-1	4518	4518	PRON	PER	I
-1	4532	4538	NOM	PER	people who have nothing whatever to do
-1	4548	4549	NOM	PER	the Duck
-1	4563	4564	NOM	PER	any one
-1	4567	4567	NOM	PER	everybody
-1	4572	4572	PRON	PER	I
-1	4580	4580	PRON	PER	you
-1	4586	4586	PRON	PER	your
-1	4586	4588	NOM	FAC	your residence here
-1	4588	4588	NOM	FAC	here
-1	4599	4600	NOM	PER	the Rocket
-1	4603	4603	PRON	PER	I
-1	4606	4607	NOM	PER	a visitor
-1	4609	4611	NOM	PER	a distinguished visitor
-1	4617	4617	PRON	PER	I
-1	4619	4620	NOM	GPE	this place
-1	4628	4628	NOM	FAC	here
-1	4641	4641	PRON	PER	I
2	4647	4647	PROP	GPE	Court
-1	4650	4650	PRON	PER	I
-1	4653	4653	PRON	PER	I
-1	4661	4662	NOM	LOC	the world
-1	4666	4666	PRON	PER	I
-1	4674	4674	PRON	PER	myself
13	4678	4679	PROP	PER	the Duck
-1	4693	4693	PRON	PER	I
-1	4705	4705	PRON	PER	we
-1	4711	4711	PRON	PER	we
-1	4728	4728	PRON	PER	I
-1	4737	4737	PRON	PER	my
-1	4737	4738	NOM	PER	my family
-1	4742	4742	PRON	PER	I
7	4751	4752	PROP	PER	the Rocket
-1	4759	4759	PRON	PER	my
-1	4759	4760	NOM	PER	my relations
-1	4766	4766	PRON	PER	them
-1	4769	4769	PRON	PER	we
-1	4771	4771	PRON	PER	we
-1	4776	4776	PRON	PER	I
-1	4781	4781	PRON	PER	myself
-1	4785	4785	PRON	PER	I
-1	4806	4806	NOM	PER	one
13	4830	4831	PROP	PER	the Duck
-1	4837	4837	PRON	PER	me
-1	4840	4840	PRON	PER	I
-1	4845	4845	PRON	PER	she
-1	4849	4850	NOM	LOC	the stream
-1	4871	4872	NOM	PER	the Rocket
-1	4875	4875	PRON	PER	I
-1	4883	4883	PRON	PER	you
13	4887	4888	PROP	PER	the Duck
-1	4893	4893	PRON	PER	him
-1	4896	4896	PRON	PER	I
-1	4900	4900	PRON	PER	she
-1	4905	4905	PRON	PER	he
-1	4908	4908	PRON	PER	himself
-1	4911	4911	PRON	PER	she
-1	4922	4922	PRON	PER	he
-1	4944	4949	NOM	PER	two little boys in white smocks
-1	4953	4954	NOM	LOC	the bank
-1	4967	4968	NOM	PER	the deputation
-1	4972	4973	NOM	PER	the Rocket
-1	4976	4976	PRON	PER	he
14	4984	4984	PROP	PER	Hallo
-1	4988	4991	NOM	PER	one of the boys
-1	4990	4991	NOM	PER	the boys
-1	5000	5000	PRON	PER	I
-1	5009	5009	PRON	PER	he
15	5019	5020	PROP	PER	OLD Stick
7	5024	5025	PROP	PER	the Rocket
-1	5036	5036	PRON	PER	he
16	5039	5040	PROP	PER	Gold Stick
-1	5048	5048	PRON	PER	he
-1	5050	5050	PRON	PER	me
-1	5052	5056	NOM	PER	one of the Court dignitaries
-1	5054	5056	NOM	PER	the Court dignitaries
-1	5061	5061	PRON	PER	us
-1	5070	5072	NOM	PER	the other boy
-1	5085	5085	PRON	PER	they
7	5110	5111	PROP	PER	the Rocket
-1	5114	5114	PRON	PER	they
-1	5119	5119	PRON	PER	me
-1	5129	5130	NOM	PER	every one
-1	5133	5133	PRON	PER	me
-1	5137	5137	PRON	PER	We
-1	5145	5145	PRON	PER	they
-1	5151	5151	PRON	PER	we
-1	5162	5162	PRON	PER	they
-1	5171	5171	PRON	PER	their
-1	5181	5181	PRON	PER	he
-1	5197	5197	PRON	PER	him
-1	5201	5201	PRON	PER	I
-1	5207	5207	PRON	PER	he
-1	5211	5211	PRON	PER	he
-1	5213	5213	PRON	PER	himself
-1	5220	5220	PRON	PER	I
-1	5222	5222	PRON	PER	I
-1	5246	5246	PRON	PER	I
17	5258	5258	PROP	PER	Fizz
-1	5261	5261	PRON	PER	he
18	5270	5270	PROP	PER	Delightful
-1	5273	5273	PRON	PER	he
-1	5277	5277	PRON	PER	I
