start_token	end_token	supersense_category	text
1657	1657	noun.phenomenon	moonlight
1658	1658	verb.stative	lies
1665	1665	noun.artifact	house
1669	1669	verb.change	makes
1674	1674	noun.group	people
1676	1676	verb.stative	live
1684	1684	verb.contact	drive
1689	1689	noun.object	world
1695	1695	verb.emotion	want
1698	1698	noun.substance	earth
1705	1705	verb.contact	pinch
1707	1708	noun.person	maids black
1713	1713	verb.competition	play
1716	1716	noun.cognition	manner
1719	1719	noun.act	tricks
1723	1723	noun.artifact	house
1724	1724	verb.stative	was
1727	1727	noun.feeling	shame
1731	1731	noun.person	fairies
1734	1734	noun.group	forest
1737	1737	verb.consumption	endure
1741	1741	verb.social	tried
1745	1745	noun.artifact	maids
1747	1747	noun.phenomenon	effect
1752	1752	verb.communication	resolved
1754	1754	verb.creation	making
1757	1757	noun.act	riddance
1759	1759	verb.change	beginning
1762	1762	noun.person	child
1768	1768	verb.cognition	known
1771	1771	verb.stative	was
1774	1774	noun.act	fault
1778	1778	verb.possession	have
1780	1780	noun.state	principle
1783	1783	noun.act	mischief
1789	1789	verb.cognition	thought
1793	1795	verb.possession	got rid of
1798	1798	noun.person	maids
1800	1800	verb.stative	be
1804	1805	verb.possession	turned away
1809	1809	noun.time	evening
1814	1814	noun.person	girl
1817	1817	verb.contact	put
1819	1819	noun.artifact	bed
1824	1824	noun.object	sun
1825	1825	verb.stative	was
1829	1829	noun.person	servants
1830	1831	verb.motion	went off
1834	1834	noun.location	village
1836	1836	verb.contact	locking
1838	1838	noun.artifact	door
1843	1843	noun.person	child
1846	1846	verb.cognition	know
1848	1848	verb.stative	was
1852	1852	verb.contact	lay
1854	1854	verb.perception	looking
1858	1858	noun.artifact	window
1861	1861	noun.group	forest
1871	1871	verb.perception	see
1872	1872	noun.quantity	much
1877	1877	noun.plant	ivy
1881	1881	noun.plant	plants
1884	1884	verb.motion	straggled
1887	1887	noun.artifact	window
1893	1893	verb.perception	saw
1895	1895	noun.animal	ape
1896	1896	verb.contact	making
1897	1897	noun.body	faces
1903	1903	noun.artifact	mirror
1907	1907	noun.body	heads
1908	1908	verb.contact	carved
1913	1913	noun.artifact	wardrobe
1914	1914	verb.body	grinning
1920	1920	noun.animal	spider
1923	1923	noun.artifact	chairs
1924	1925	verb.motion	came forward
1928	1928	noun.location	middle
1931	1931	noun.artifact	room
1934	1934	verb.change	began
1936	1936	verb.creation	dance
1943	1943	noun.communication	dance
1946	1946	verb.communication	set
1948	1948	verb.body	laughing
1952	1952	verb.cognition	forgot
1954	1954	noun.animal	ape
1958	1958	noun.body	heads
1962	1962	noun.person	fairies
1963	1963	verb.cognition	saw
1966	1966	verb.social	made
1968	1968	noun.act	mistake
1971	1971	verb.motion	sent
1973	1973	noun.artifact	chairs
1977	1977	noun.location	places
1981	1981	verb.cognition	knew
1986	1986	verb.cognition	reading
1988	1988	noun.communication	story
1990	1990	noun.person	Silverhair
1992	1992	noun.time	day
1997	1997	noun.time	moment
1999	1999	verb.perception	heard
2001	2001	noun.communication	voices
2005	2005	noun.animal	bears
2008	2008	noun.artifact	stair
2011	2011	noun.communication	voice
2014	2014	noun.communication	voice
2018	2018	noun.communication	voice
2022	2022	verb.perception	heard
2027	2027	noun.act	tread
2034	2034	noun.animal	stockings
2037	2037	noun.animal	boots
2039	2039	verb.motion	coming
2045	2045	noun.artifact	door
2048	2048	noun.artifact	room
2053	2053	verb.consumption	bear
2062	2062	noun.person	Silverhair
2068	2068	noun.person	fairies
2069	2069	verb.emotion	wanted
2075	2075	verb.motion	darted
2078	2078	noun.artifact	window
2080	2080	verb.contact	pulled
2084	2084	verb.motion	got
2087	2087	noun.plant	ivy
2091	2091	verb.motion	scrambled
2094	2094	noun.object	ground
2098	2098	verb.motion	fled
2101	2101	noun.group	forest
2107	2107	verb.motion	run
2115	2115	verb.cognition	know
2119	2119	verb.stative	was
2123	2123	noun.act	way
2127	2127	verb.motion	gone
2130	2130	noun.quantity	nothing
2131	2131	verb.stative	is
2138	2138	noun.location	place
2141	2141	verb.stative	is
2152	2152	noun.Tops	creatures
2153	2153	verb.stative	were
2156	2156	noun.person	children
2158	2158	noun.object	Fairyland
2166	2166	verb.stative	are
2169	2169	noun.Tops	beings
2177	2177	noun.person	wanderer
2178	2179	verb.motion	gets in
2188	2188	verb.social	help
2199	2199	verb.emotion	hurt
2203	2203	noun.object	sun
2206	2206	verb.weather	set
2210	2210	noun.state	darkness
2211	2212	verb.change	coming on
2216	2216	noun.person	child
2217	2218	verb.cognition	thought of
2220	2220	noun.state	danger
2223	2223	noun.animal	bears
2230	2231	verb.perception	looked round
2238	2238	verb.cognition	seen
2242	2242	verb.motion	followed
2247	2247	noun.Tops	creature
2250	2250	noun.animal	bear
2253	2253	verb.stative	was
2256	2256	noun.Tops	creature
2258	2258	verb.creation	made
2261	2261	noun.animal	fish
2264	2264	verb.stative	covered
2268	2268	noun.animal	scales
2271	2271	noun.attribute	feathers
2274	2274	noun.attribute	colours
2276	2276	verb.perception	sparkling
2281	2281	noun.animal	humming
2283	2283	noun.animal	bird
2286	2286	verb.stative	had
2287	2287	noun.body	fins
2290	2290	noun.animal	wings
2293	2293	verb.motion	swam
2296	2296	noun.location	air
2299	2299	noun.animal	fish
2300	2300	verb.motion	does
2303	2303	noun.substance	water
2306	2306	noun.body	head
2307	2307	verb.stative	was
2310	2310	noun.body	head
2314	2314	noun.animal	owl
2317	2317	verb.motion	running
2320	2320	noun.attribute	way
2328	2328	noun.attribute	light
2330	2330	verb.change	disappearing
2333	2333	verb.motion	passed
2336	2336	noun.plant	tree
2339	2339	noun.plant	branches
2342	2342	verb.motion	dropped
2344	2344	noun.plant	branches
2347	2347	noun.object	ground
2353	2353	verb.contact	caught
2358	2358	noun.artifact	trap
2361	2361	verb.social	struggled
2363	2364	verb.motion	get out
2368	2368	noun.plant	branches
2369	2369	verb.contact	pressed
2376	2376	noun.plant	trunk
2379	2379	verb.stative	was
2382	2382	noun.feeling	terror
2384	2384	noun.feeling	distress
2388	2388	noun.substance	air
2390	2390	noun.animal	fish
2392	2392	verb.motion	swimming
2395	2395	noun.group	thicket
2397	2397	noun.plant	branches
2399	2399	verb.change	began
2400	2400	verb.contact	tearing
2404	2404	noun.animal	beak
2407	2407	verb.change	loosened
2409	2409	noun.act	hold
2415	2415	noun.Tops	creature
2416	2417	verb.stative	went on
2418	2418	verb.contact	attacking
2425	2425	verb.communication	let
2427	2427	noun.person	child
2428	2428	verb.motion	go
2432	2432	noun.substance	air
2434	2434	noun.animal	fish
2435	2435	verb.motion	came
2441	2441	verb.motion	swam
2446	2446	verb.perception	glittering
2448	2448	verb.perception	sparkling
2451	2451	noun.attribute	colours
2455	2455	verb.motion	followed
2458	2458	verb.motion	led
2467	2467	verb.motion	swam
2471	2471	noun.artifact	cottage
2473	2473	noun.artifact	door
2476	2476	noun.person	child
2477	2477	verb.motion	followed
2481	2481	verb.stative	was
2484	2484	noun.food	fire
2487	2487	noun.location	middle
2490	2490	noun.artifact	floor
2494	2494	verb.stative	stood
2496	2496	noun.artifact	pot
2499	2499	noun.artifact	lid
2503	2503	noun.substance	water
2505	2505	verb.change	boiled
2507	2507	verb.change	bubbled
2511	2511	noun.substance	air
2513	2513	noun.animal	fish
2514	2514	verb.motion	swam
2518	2518	noun.artifact	pot
2522	2522	noun.food	boiling
2523	2523	noun.substance	water
2527	2527	verb.contact	lay
2532	2532	noun.person	woman
2533	2533	verb.motion	rose
2537	2537	noun.location	side
2540	2540	noun.artifact	fire
2542	2542	verb.motion	came
2544	2544	verb.motion	meet
2546	2546	noun.person	girl
2549	2549	verb.motion	took
2554	2554	noun.body	arms
2563	2563	verb.motion	come
2570	2571	verb.contact	looking for
2574	2575	noun.time	long time
2579	2580	verb.motion	sat down
2585	2585	noun.body	lap
2590	2590	noun.person	girl
2591	2591	verb.contact	sat
2592	2592	verb.perception	staring
2599	2599	verb.perception	seen
2605	2605	verb.stative	was
2612	2612	noun.body	arms
2614	2614	noun.body	neck
2619	2619	noun.attribute	flush
2622	2622	noun.body	face
2625	2625	noun.person	child
2628	2628	verb.communication	tell
2630	2630	verb.stative	was
2632	2632	noun.attribute	colour
2635	2635	noun.body	hair
2641	2641	verb.cognition	thinking
2643	2643	verb.stative	had
2645	2645	noun.attribute	tinge
2648	2648	noun.attribute	green
2651	2651	verb.possession	had
2654	2654	noun.artifact	ornament
2660	2660	verb.perception	looked
2666	2667	verb.contact	put off
2668	2668	noun.possession	quantities
2670	2670	noun.artifact	diamonds
2672	2672	noun.substance	emeralds
2677	2677	verb.stative	was
2684	2684	noun.artifact	cottage
2691	2691	noun.location	home
2695	2695	verb.body	dressed
2698	2698	noun.attribute	green
2701	2701	noun.person	girl
2702	2702	verb.perception	looked
2705	2705	noun.person	lady
2709	2709	noun.person	lady
2710	2710	verb.perception	looked
2713	2713	noun.person	girl
2717	2717	verb.stative	is
2719	2719	noun.communication	name
2722	2722	verb.communication	asked
2724	2724	noun.person	lady
2728	2728	noun.person	servants
2730	2730	verb.communication	call
2732	2732	noun.person	Tangle
2742	2742	noun.body	hair
2743	2743	verb.stative	was
2749	2749	verb.stative	was
2751	2751	noun.act	fault
2755	2755	noun.person	women
2759	2759	verb.stative	is
2762	2762	noun.communication	name
2767	2767	verb.communication	call
2769	2769	noun.person	Tangle
2775	2775	verb.emotion	mind
2777	2777	verb.communication	asking
2779	2779	noun.communication	questions
2784	2784	verb.communication	ask
2788	2788	noun.communication	questions
2800	2800	verb.emotion	like
2804	2804	verb.stative	are
2809	2809	noun.quantity	Ten
2812	2812	verb.communication	answered
2813	2813	noun.person	Tangle
2819	2819	verb.perception	look
2824	2824	verb.communication	said
2826	2826	noun.person	lady
2831	2831	verb.stative	are
2837	2837	verb.communication	returned
2838	2838	noun.person	Tangle
2841	2841	noun.quantity	Thousands
2843	2843	noun.time	years
2847	2847	verb.communication	answered
2849	2849	noun.person	lady
2855	2855	verb.perception	look
2860	2860	verb.communication	said
2861	2861	noun.person	Tangle
2869	2869	verb.cognition	think
2876	2876	verb.cognition	see
2880	2880	verb.stative	am
2887	2887	noun.body	eyes
2888	2888	verb.perception	looked
2893	2893	noun.person	Tangle
2899	2899	noun.object	stars
2902	2902	noun.object	sky
2904	2904	verb.change	melted
2908	2908	verb.creation	make
2910	2910	noun.attribute	brightness
2918	2918	verb.communication	said
2919	2919	noun.person	Tangle
2923	2923	noun.group	people
2924	2924	verb.stative	live
2927	2927	verb.change	grow
2934	2934	verb.cognition	thought
2940	2940	verb.possession	have
2942	2942	noun.time	time
2944	2944	verb.change	grow
2948	2948	verb.communication	said
2950	2950	noun.person	lady
2954	2954	verb.stative	am
2961	2961	verb.stative	is
2965	2965	verb.change	grow
2970	2970	verb.change	have
2973	2973	noun.person	girl
2979	2979	verb.cognition	know
2983	2983	verb.perception	find
2986	2986	noun.location	spot
2989	2989	noun.body	face
2991	2991	verb.contact	kiss
2998	2998	verb.communication	suggested
2999	2999	noun.person	Tangle
3001	3001	verb.emotion	feeling
3010	3010	verb.communication	say
3012	3012	noun.communication	word
3016	3016	verb.stative	is
3019	3019	noun.plant	tree
3020	3020	verb.change	made
3022	3022	verb.body	cry
3029	3029	noun.person	darling
3032	3032	verb.communication	said
3034	3034	noun.person	lady
3036	3036	verb.perception	looking
3041	3041	noun.object	moon
3043	3043	verb.change	melted
3046	3046	noun.body	eyes
3049	3049	verb.contact	kissing
3052	3052	noun.body	face
3057	3057	verb.stative	was
3062	3062	noun.plant	tree
3064	3064	verb.social	suffer
3066	3066	verb.creation	making
3068	3068	noun.person	girl
3069	3069	verb.body	cry
3075	3075	verb.stative	is
3077	3077	noun.communication	name
3082	3082	verb.communication	asked
3083	3083	noun.person	Tangle
3086	3086	noun.person	Grandmother
3089	3089	verb.communication	answered
3091	3091	noun.person	lady
3106	3106	verb.communication	tell
3107	3107	noun.communication	stories
3111	3111	noun.act	fun
3127	3127	verb.social	tried
3131	3131	verb.change	come
3135	3135	verb.communication	said
3143	3143	verb.social	punished
3149	3149	verb.body	smiled
3152	3152	noun.object	sun
3155	3155	noun.time	summer
3157	3157	noun.artifact	shower
3165	3166	verb.communication	went on
3171	3171	verb.change	get
3173	3173	verb.contact	washed
3175	3175	verb.body	dressed
3181	3181	verb.consumption	have
3183	3183	noun.food	supper
3190	3190	verb.consumption	had
3191	3191	noun.food	supper
3196	3196	verb.communication	said
3197	3197	noun.person	Tangle
3207	3207	verb.communication	answered
3210	3210	noun.time	years
3216	3216	verb.cognition	know
3219	3219	verb.stative	is
3221	3221	noun.time	years
3224	3225	verb.motion	ran away
3228	3228	noun.animal	bears
3231	3231	verb.stative	are
3238	3238	noun.person	Tangle
3241	3241	verb.perception	stare
3244	3244	verb.cognition	felt
3248	3248	verb.stative	was
3260	3260	verb.social	do
3268	3268	verb.communication	said
3270	3270	noun.person	lady
3275	3275	verb.social	try
3290	3290	verb.cognition	know
3293	3293	verb.communication	replied
3294	3294	noun.person	Tangle
3298	3298	verb.emotion	like
3300	3300	noun.communication	saying
3306	3306	verb.stative	be
3311	3311	verb.communication	answered
3313	3313	noun.person	lady
3316	3317	verb.contact	took off
3319	3319	noun.person	girl
3321	3321	noun.time	night
3323	3323	noun.artifact	gown
3325	3325	verb.motion	rose
3330	3330	noun.body	arms
3333	3333	verb.motion	going
3336	3336	noun.artifact	wall
3339	3339	noun.artifact	cottage
3341	3341	verb.contact	opened
3343	3343	noun.artifact	door
3346	3346	noun.person	Tangle
3347	3347	verb.perception	saw
3350	3350	noun.artifact	tank
3353	3353	noun.location	sides
3357	3357	verb.stative	filled
3360	3360	noun.plant	plants
3363	3363	verb.stative	had
3364	3364	noun.plant	flowers
3367	3367	noun.attribute	colours
3370	3370	verb.stative	was
3372	3372	noun.artifact	roof
3377	3377	noun.artifact	roof
3380	3380	noun.artifact	cottage
3388	3388	noun.substance	water
3392	3392	verb.motion	swam
3394	3394	noun.group	multitude
3397	3397	noun.animal	fishes
3403	3403	verb.motion	led
3407	3407	noun.artifact	cottage
3412	3412	noun.attribute	light
3414	3414	noun.attribute	colours
3415	3415	verb.possession	gave
3417	3417	verb.perception	showed
3419	3419	noun.location	place
3423	3423	verb.stative	were
3426	3426	noun.person	lady
3427	3427	verb.communication	spoke
3429	3429	noun.communication	words
3430	3430	noun.person	Tangle
3433	3433	verb.cognition	understand
3436	3436	verb.contact	threw
3440	3440	noun.artifact	tank
3443	3443	noun.animal	fishes
3444	3444	verb.motion	came
3445	3445	verb.motion	crowding
3449	3449	noun.quantity	Two
3454	3454	verb.motion	got
3457	3457	noun.body	head
3459	3459	verb.stative	kept
3464	3464	noun.relation	rest
3467	3467	verb.body	rubbed
3477	3477	noun.substance	feathers
3478	3478	verb.change	washed
3485	3485	noun.person	lady
3490	3491	verb.perception	looking on
3494	3494	noun.event	time
3496	3496	verb.communication	spoke
3503	3503	noun.quantity	forty
3506	3506	noun.animal	fishes
3507	3507	verb.motion	rose
3511	3511	noun.object	water
3513	3513	noun.person	Tangle
3517	3517	verb.contact	bore
3522	3522	noun.body	arms
3524	3524	noun.person	lady
3525	3526	verb.contact	held out
3528	3528	verb.motion	take
3532	3532	verb.contact	carried
3537	3537	noun.substance	fire
3542	3542	verb.change	dried
3546	3546	verb.contact	opened
3548	3548	noun.body	chest
3551	3552	verb.contact	taking out
3555	3555	noun.artifact	linen
3556	3556	noun.artifact	garments
3558	3558	verb.cognition	smelling
3560	3560	noun.plant	grass
3562	3562	noun.attribute	lavender
