start_token	end_token	supersense_category	text
1284	1284	noun.body	legs
1287	1287	verb.stative	being
1289	1289	noun.person	King
1297	1297	verb.possession	get
1299	1299	noun.communication	books
1304	1304	noun.person	Lionel
1305	1305	verb.motion	went
1309	1309	noun.artifact	library
1312	1313	noun.person	Prime Minister
1316	1316	noun.person	Chancellor
1317	1317	verb.stative	were
1322	1322	noun.person	Lionel
1323	1324	verb.motion	came in
1326	1326	verb.communication	bowed
1332	1332	verb.change	beginning
1334	1334	verb.communication	ask
1335	1335	noun.person	Lionel
1343	1343	verb.motion	coming
1344	1344	verb.social	bothering
1349	1349	noun.person	Lionel
1350	1351	verb.communication	cried out
1360	1360	noun.artifact	books
1369	1369	verb.stative	are
1372	1373	noun.person	Your Majesty
1376	1376	verb.communication	answered
1378	1378	noun.person	Chancellor
1382	1382	verb.stative	were
1384	1384	noun.possession	property
1388	1388	noun.person	King
1399	1399	verb.cognition	know
1402	1402	noun.person	Lionel
1403	1403	verb.communication	interrupted
1410	1410	verb.cognition	read
1415	1415	verb.emotion	love
1417	1417	verb.cognition	read
1420	1420	verb.stative	am
1424	1424	verb.cognition	learned
1426	1426	verb.cognition	read
1433	1433	verb.communication	venture
1435	1435	verb.communication	advise
1437	1437	noun.person	Majesty
1440	1440	verb.communication	said
1442	1443	noun.person	Prime Minister
1449	1449	verb.cognition	read
1451	1451	noun.artifact	books
1457	1457	noun.communication	Yes
1460	1460	verb.communication	said
1461	1461	noun.person	Lionel
1467	1467	verb.stative	was
1471	1471	noun.person	King
1481	1481	noun.person	King
1484	1484	noun.attribute	way
1488	1488	verb.stative	was
1498	1498	noun.person	Mad
1501	1501	verb.communication	asked
1502	1502	noun.person	Lionel
1511	1511	noun.person	gentlemen
1512	1512	verb.stative	were
1524	1524	verb.communication	express
1529	1529	verb.stative	was
1536	1536	noun.quantity	half
1542	1542	verb.emotion	like
1545	1545	noun.person	King
1549	1549	verb.possession	have
1555	1555	noun.artifact	books
1558	1558	noun.person	Lionel
1559	1559	verb.body	looked
1564	1564	noun.communication	fact
1565	1565	verb.stative	is
1569	1569	noun.person	Chancellor
1570	1571	verb.communication	went on
1573	1573	verb.contact	twisting
1576	1576	noun.body	beard
1580	1580	noun.attribute	way
1591	1591	verb.communication	said
1592	1592	noun.person	Lionel
1596	1596	verb.communication	called
1598	1598	noun.person	wizard
1604	1604	verb.stative	was
1616	1616	noun.person	King
1617	1617	verb.stative	was
1623	1623	verb.cognition	see
1631	1631	verb.contact	touch
1633	1633	noun.artifact	books
1642	1642	verb.communication	cried
1643	1643	noun.person	Lionel
1645	1645	verb.contact	laying
1647	1647	noun.body	hands
1650	1650	noun.artifact	cover
1655	1655	noun.communication	book
1657	1657	verb.stative	lay
1660	1661	noun.artifact	study table
1664	1664	verb.stative	had
1666	1666	noun.attribute	patterns
1670	1670	noun.substance	leather
1674	1674	noun.artifact	clasps
1676	1676	noun.attribute	turquoises
1678	1678	noun.artifact	rubies
1681	1681	noun.attribute	twists
1687	1687	noun.artifact	corners
1692	1692	noun.substance	leather
1695	1696	verb.change	wear out
1703	1704	verb.cognition	look at
1709	1709	noun.person	Lionel
1710	1710	verb.communication	said
1718	1718	noun.communication	letters
1720	1720	verb.cognition	read
1729	1730	noun.person	The Chancellor
1731	1731	verb.communication	said
1736	1736	verb.stative	be
1740	1740	noun.person	King
1744	1744	noun.person	Lionel
1746	1746	verb.change	got
1748	1748	noun.possession	gold
1749	1749	noun.artifact	clasps
1754	1754	verb.contact	opened
1757	1757	noun.communication	page
1761	1761	verb.stative	was
1764	1764	noun.person	Butterfly
1782	1782	verb.perception	looked
1786	1786	verb.stative	were
1793	1793	verb.communication	said
1794	1794	noun.person	Lionel
1807	1807	verb.communication	spoke
1810	1810	noun.animal	Butterfly
1811	1811	verb.motion	fluttered
1816	1816	noun.animal	wings
1821	1821	noun.communication	page
1824	1824	noun.communication	book
1827	1827	verb.motion	flew
1833	1833	noun.artifact	window
1839	1839	verb.communication	said
1841	1842	noun.person	Prime Minister
1849	1849	verb.communication	speak
1852	1852	noun.group	lump
1854	1854	noun.feeling	wonder
1857	1857	verb.change	got
1860	1860	noun.body	throat
1862	1862	verb.social	tried
1864	1864	verb.emotion	choke
1870	1870	noun.cognition	magic
1880	1880	verb.communication	spoken
1883	1883	noun.person	King
1885	1885	verb.motion	turned
1888	1888	noun.communication	page
1892	1892	verb.stative	was
1895	1895	noun.animal	bird
1901	1902	noun.attribute	blue feather
1909	1909	verb.communication	written
1921	1921	noun.person	King
1922	1922	verb.perception	gazed
1927	1927	noun.artifact	picture
1930	1930	noun.animal	Bird
1931	1931	verb.motion	fluttered
1933	1933	noun.animal	wings
1937	1937	noun.communication	page
1939	1939	verb.contact	spread
1942	1942	verb.motion	flew
1946	1946	noun.artifact	book
1950	1951	noun.person	Prime Minister
1952	1952	verb.contact	snatched
1954	1954	noun.communication	book
1958	1958	noun.person	King
1960	1960	verb.contact	shut
1966	1966	noun.communication	page
1969	1969	noun.animal	bird
1971	1971	verb.stative	been
1974	1974	verb.contact	put
1980	1980	noun.artifact	shelf
1984	1984	noun.person	Chancellor
1985	1985	verb.possession	gave
1987	1987	noun.person	King
1990	1990	noun.act	shaking
1993	1993	verb.communication	said
2003	2003	noun.person	King
2007	2007	verb.stative	was
2016	2016	verb.cognition	see
2020	2020	verb.social	done
2022	2022	noun.state	harm
2025	2025	verb.communication	said
2026	2026	noun.person	Lionel
2029	2029	verb.emotion	hated
2031	2031	verb.communication	shaken
2035	2035	noun.person	boys
2044	2044	verb.social	slapped
2048	2048	noun.state	harm
2051	2051	verb.communication	said
2053	2053	noun.person	Chancellor
2062	2062	verb.cognition	know
2069	2069	noun.communication	question
2074	2074	verb.cognition	know
2078	2078	verb.stative	been
2082	2082	noun.communication	page
2085	2085	noun.animal	snake
2088	2088	noun.animal	worm
2092	2092	noun.artifact	centipede
2095	2095	noun.person	revolutionist
2112	2112	verb.emotion	vexed
2116	2116	verb.communication	said
2117	2117	noun.person	Lionel
2122	2122	verb.social	let
2124	2124	verb.contact	kiss
2126	2126	verb.stative	be
2127	2127	noun.person	friends
2132	2132	verb.contact	kissed
2134	2135	noun.person	Prime Minister
2139	2140	verb.motion	settled down
2145	2145	noun.act	game
2147	2147	noun.quantity	noughts
2149	2149	noun.artifact	crosses
2152	2152	noun.person	Chancellor
2153	2154	verb.motion	went to
2155	2156	verb.communication	add up
2158	2158	noun.possession	accounts
2162	2162	noun.person	Lionel
2163	2163	verb.stative	was
2165	2165	noun.artifact	bed
2169	2169	verb.body	sleep
2171	2172	verb.cognition	thinking of
2174	2174	noun.communication	book
2180	2180	noun.object	moon
2182	2182	verb.weather	shining
2186	2186	noun.attribute	might
2188	2188	noun.attribute	light
2190	2191	verb.body	got up
2193	2193	verb.motion	crept
2197	2197	noun.artifact	library
2199	2200	verb.motion	climbed up
2202	2202	verb.contact	got
2211	2211	verb.motion	took
2216	2216	noun.artifact	terrace
2220	2220	noun.phenomenon	moonlight
2221	2221	verb.stative	was
2225	2225	noun.time	day
2229	2229	verb.contact	opened
2231	2231	noun.communication	book
2234	2234	verb.perception	saw
2237	2237	noun.communication	pages
2247	2247	noun.location	Paradise
2254	2254	verb.motion	turned
2257	2257	noun.communication	page
2260	2260	verb.stative	was
2265	2265	noun.artifact	thing
2266	2266	verb.contact	sitting
2269	2270	noun.plant	palm tree
2276	2276	verb.communication	written
2278	2278	noun.animal	Dragon
2281	2282	noun.person	The Dragon
2285	2285	verb.motion	move
2289	2289	noun.person	King
2290	2291	verb.contact	shut up
2293	2293	noun.communication	book
2297	2298	verb.motion	went back
2300	2300	noun.artifact	bed
2305	2305	noun.time	day
2307	2307	verb.emotion	wanted
2309	2309	noun.communication	look
2313	2313	verb.motion	took
2315	2315	noun.communication	book
2319	2319	noun.artifact	garden
2324	2324	verb.contact	undid
2326	2326	noun.artifact	clasps
2329	2329	noun.artifact	rubies
2331	2331	noun.substance	turquoises
2334	2334	noun.communication	book
2335	2335	verb.contact	opened
2341	2341	noun.artifact	picture
2344	2344	noun.animal	Dragon
2350	2350	noun.object	sun
2351	2351	verb.perception	shone
2355	2355	noun.communication	page
2367	2368	verb.change	came out
2371	2371	noun.communication	book
2373	2373	verb.contact	spread
2376	2376	noun.animal	wings
2378	2379	verb.motion	flew away
2382	2382	noun.artifact	garden
2386	2386	noun.object	hills
2389	2389	noun.person	Lionel
2391	2391	verb.motion	left
2395	2395	noun.communication	page
2401	2401	noun.communication	page
2402	2402	verb.stative	was
2409	2410	noun.plant	palm tree
2414	2414	noun.object	desert
2419	2419	noun.attribute	streaks
2424	2424	noun.artifact	paintbrush
2426	2426	verb.motion	gone
2429	2429	noun.artifact	pencil
2430	2430	noun.location	outline
2438	2438	noun.person	Lionel
2439	2439	verb.cognition	felt
2450	2450	verb.stative	been
2451	2451	noun.person	King
2455	2455	noun.time	hours
2461	2462	verb.communication	let loose
2465	2465	noun.person	Dragon
2467	2467	verb.emotion	worry
2470	2470	noun.person	subjects
2472	2472	noun.body	lives
2479	2480	verb.competition	saving up
2484	2484	verb.possession	buy
2487	2487	noun.communication	crown
2492	2492	noun.person	Lionel
2493	2493	verb.change	began
2495	2495	verb.body	cry
2498	2498	noun.communication	Illustration
2502	2502	noun.animal	dragon
2503	2504	verb.motion	flew away
2507	2507	noun.artifact	garden
2512	2512	noun.communication	page
2517	2518	noun.person	The Chancellor
2521	2522	noun.person	Prime Minister
2525	2525	noun.person	Nurse
2527	2527	verb.motion	came
2528	2528	verb.motion	running
2530	2530	verb.communication	see
2532	2532	verb.stative	was
2539	2539	verb.perception	saw
2541	2541	noun.communication	book
2543	2543	verb.cognition	understood
2547	2547	noun.person	Chancellor
2548	2548	verb.communication	said
2554	2554	noun.person	King
2556	2556	verb.contact	Put
2559	2559	noun.artifact	bed
2561	2561	noun.person	Nurse
2564	2564	verb.social	let
2566	2567	verb.cognition	think over
2571	2571	verb.social	done
2578	2578	noun.person	Lord
2581	2581	verb.communication	said
2583	2584	noun.person	Prime Minister
2591	2592	verb.communication	find out
2598	2598	verb.social	done
2602	2602	noun.person	Lionel
2605	2605	noun.state	floods
2607	2607	noun.body	tears
2609	2609	verb.communication	said
2615	2616	noun.person	Red Dragon
2622	2623	verb.motion	flying away
2626	2626	noun.object	hills
2630	2630	verb.stative	am
2639	2639	verb.communication	forgive
2645	2646	noun.person	Prime Minister
2649	2649	noun.person	Chancellor
2650	2650	verb.possession	had
2652	2652	noun.cognition	things
2654	2655	verb.cognition	think of
2658	2658	noun.person	Lionel
2661	2662	verb.motion	hurried off
2664	2664	verb.communication	consult
2666	2666	noun.group	police
2668	2668	verb.communication	see
2672	2672	verb.social	done
2674	2674	noun.person	Everyone
2675	2675	verb.social	did
2681	2681	verb.contact	sat
2685	2685	verb.contact	stood
2690	2690	verb.stative	lay
2692	2692	verb.stative	wait
2695	2695	noun.person	Dragon
2699	2699	verb.stative	stayed
2703	2703	noun.object	hills
2712	2712	verb.social	done
2716	2716	noun.person	Nurse
2722	2722	verb.social	neglect
2724	2724	noun.act	duty
2728	2728	verb.social	did
2736	2736	verb.contact	slapped
2738	2738	noun.person	King
2740	2740	verb.contact	put
2743	2743	noun.artifact	bed
2746	2746	noun.food	tea
2751	2752	verb.change	got dark
2756	2756	verb.possession	give
2759	2759	noun.artifact	candle
2761	2761	verb.cognition	read
2766	2766	verb.stative	are
2770	2770	noun.person	King
2774	2774	verb.communication	said
2780	2780	verb.emotion	love
2785	2785	noun.time	day
2787	2787	noun.animal	Dragon
2788	2788	verb.stative	was
2797	2797	noun.person	Lionel
2799	2799	noun.person	subjects
2801	2801	verb.perception	see
2803	2803	noun.attribute	redness
2806	2806	noun.person	Dragon
2807	2807	verb.perception	shining
2811	2811	noun.plant	trees
2816	2816	noun.person	Lionel
2817	2818	verb.body	put on
2820	2820	noun.artifact	crown
2822	2822	verb.contact	sat
2825	2825	noun.artifact	throne
2827	2827	verb.communication	said
2829	2829	verb.emotion	wanted
2831	2831	verb.social	make
2833	2833	noun.cognition	laws
2839	2839	verb.communication	say
2843	2844	noun.person	Prime Minister
2847	2847	noun.person	Chancellor
2850	2850	noun.person	Nurse
2852	2852	verb.possession	have
2856	2856	noun.cognition	opinion
2858	2858	noun.person	Lionel
2861	2861	noun.cognition	judgement
2866	2866	verb.contact	slap
2869	2869	verb.motion	send
2872	2872	noun.artifact	bed
2877	2878	verb.motion	got on
2880	2880	noun.artifact	throne
2882	2882	verb.contact	set
2884	2884	noun.artifact	crown
2887	2887	noun.body	head
2890	2890	verb.change	became
2894	2894	verb.stative	means
2898	2898	verb.communication	said
2899	2899	verb.stative	was
2908	2908	verb.social	make
2910	2910	noun.act	mistake
2915	2915	verb.communication	said
2921	2921	verb.stative	be
2923	2923	noun.communication	law
2924	2924	verb.communication	forbidding
2925	2925	noun.group	people
2927	2927	verb.social	open
2928	2928	noun.communication	books
2930	2930	noun.artifact	schools
2933	2933	verb.possession	had
2935	2935	noun.act	support
2939	2939	noun.quantity	half
2942	2942	noun.person	subjects
2955	2955	verb.communication	pretended
2957	2957	verb.cognition	think
2959	2959	verb.stative	was
2965	2965	verb.social	made
2967	2967	noun.communication	law
2972	2972	verb.possession	have
2975	2975	verb.consumption	eat
2979	2979	verb.emotion	pleased
2987	2987	verb.possession	had
2997	2997	noun.communication	laws
2999	2999	verb.social	made
3001	3002	verb.communication	written down
3004	3005	verb.motion	went home
3007	3007	verb.creation	made
3008	3008	noun.substance	mud
3010	3010	noun.artifact	houses
3012	3012	verb.stative	was
3018	3018	verb.communication	said
3021	3021	noun.person	Nurse
3024	3024	noun.group	People
3026	3026	verb.emotion	love
3031	3031	verb.social	made
3038	3038	noun.communication	laws
3044	3044	noun.person	Nurse
3045	3045	verb.communication	said
3050	3050	verb.communication	count
3052	3052	noun.animal	chickens
3055	3055	noun.person	dear
3060	3060	verb.perception	seen
3065	3065	noun.animal	Dragon
3073	3073	noun.time	day
3074	3074	verb.stative	was
3075	3075	noun.time	Saturday
3080	3080	noun.time	afternoon
3082	3082	noun.person	Dragon
3084	3084	verb.motion	swooped
3088	3088	noun.group	common
3093	3093	noun.state	redness
3096	3097	verb.contact	carried off
3099	3100	noun.person	Soccer Players
3102	3102	noun.person	umpires
3106	3106	noun.artifact	posts
3108	3108	noun.artifact	ball
3115	3115	noun.group	people
3116	3116	verb.stative	were
3123	3123	verb.communication	said
3130	3130	verb.stative	be
3132	3132	noun.location	Republic
3135	3136	verb.competition	saving up
3139	3139	noun.time	years
3141	3141	verb.possession	get
3143	3143	noun.communication	crown
3151	3151	noun.group	people
3152	3152	verb.body	shook
3154	3154	noun.body	heads
3156	3156	verb.communication	foretold
3158	3158	noun.process	decline
3170	3170	noun.act	soccer
3171	3171	verb.stative	was
3178	3178	noun.time	time
3181	3181	noun.person	Lionel
3182	3182	verb.creation	did
3186	3186	verb.stative	be
3189	3189	noun.person	King
3192	3192	noun.time	week
3196	3196	noun.group	people
3198	3198	verb.change	beginning
3200	3200	verb.communication	forgive
3203	3203	verb.social	letting
3205	3205	noun.person	Dragon
3209	3209	noun.communication	book
3217	3217	verb.communication	said
3220	3220	noun.act	soccer
3221	3221	verb.stative	is
3224	3224	noun.act	game
3229	3229	verb.stative	is
3232	3232	verb.communication	discourage
3237	3237	noun.cognition	opinion
3238	3238	verb.cognition	held
3241	3241	noun.group	Soccer
3242	3242	noun.person	Players
3244	3244	verb.stative	being
3250	3250	verb.communication	disagreed
3253	3253	noun.person	Dragon
3259	3260	verb.motion	gone away
3263	3263	noun.location	place
3267	3267	verb.competition	play
3268	3268	noun.animal	cats
3270	3270	noun.artifact	cradle
3272	3272	noun.act	games
3276	3276	verb.change	make
3286	3286	noun.group	Parliament
3287	3287	verb.social	met
3290	3290	noun.time	Saturday
3291	3291	noun.time	afternoon
3295	3295	noun.time	time
3301	3301	noun.person	Members
3303	3303	verb.stative	be
3306	3306	verb.stative	attend
3309	3309	verb.communication	consider
3316	3316	noun.person	Dragon
3324	3325	verb.body	woke up
3328	3328	verb.stative	was
3329	3329	noun.time	Saturday
3333	3333	verb.cognition	considered
3335	3335	noun.group	Parliament
3340	3340	verb.stative	were
3343	3343	noun.person	Members
3348	3348	verb.social	tried
3350	3350	verb.social	make
3353	3353	noun.group	Parliament
3356	3356	verb.stative	being
3358	3358	noun.person	member
3360	3360	noun.group	Parliament
3363	3363	verb.change	grown
3367	3367	noun.act	soccer
3368	3368	noun.act	playing
3374	3374	verb.communication	consent
3377	3377	verb.social	elected
3383	3383	verb.social	do
3386	3386	noun.group	Parliament
3391	3391	noun.time	Saturday
3392	3393	verb.change	came around
3395	3395	verb.stative	was
3402	3403	noun.person	Red Dragon
3404	3404	verb.stative	was
3408	3408	noun.time	day
3411	3411	verb.consumption	ate
3413	3413	noun.location	Orphanage
3415	3415	noun.person	Lionel
3416	3416	verb.stative	was
3423	3423	verb.cognition	felt
3428	3428	noun.act	disobedience
3431	3431	verb.contact	brought
3433	3433	noun.event	trouble
3436	3436	noun.group	Parliament
3439	3439	noun.group	Orphanage
3442	3443	noun.group	Soccer Players
3447	3447	verb.cognition	felt
3450	3450	verb.stative	was
3452	3452	noun.act	duty
3454	3454	verb.social	try
3456	3456	verb.social	do
3460	3460	noun.communication	question
3461	3461	verb.stative	was
3470	3471	verb.change	come out
3474	3474	noun.communication	book
3477	3477	verb.creation	sing
3482	3482	noun.location	Palace
3483	3484	noun.artifact	rose garden
3488	3488	noun.animal	Butterfly
3489	3489	verb.stative	was
3495	3495	verb.contact	perch
3498	3498	noun.body	shoulder
3501	3501	verb.motion	walked
3505	3505	noun.plant	lilies
3508	3508	noun.person	Lionel
3509	3509	verb.perception	saw
3513	3513	noun.Tops	creatures
3523	3523	verb.stative	be
3532	3532	verb.cognition	thought
3535	3535	verb.communication	Suppose
3538	3538	verb.change	get
3540	3540	noun.animal	beast
3544	3544	verb.competition	fight
3546	3546	noun.person	Dragon
