start_token	end_token	supersense_category	text
2076	2076	noun.person	prince
2079	2079	noun.object	jungle
2086	2086	verb.perception	see
2091	2091	noun.person	man
2092	2092	verb.emotion	hurt
2096	2096	verb.communication	roared
2101	2101	verb.communication	said
2103	2103	noun.person	wife
2108	2108	verb.emotion	hurt
2112	2112	verb.communication	answered
2114	2114	noun.person	husband
2119	2119	noun.person	Raja
2121	2121	noun.person	son
2122	2122	verb.motion	came
2124	2124	verb.contact	took
2126	2126	noun.plant	thorn
2130	2130	noun.body	foot
2138	2138	verb.perception	Show
2144	2144	verb.communication	said
2146	2146	noun.person	wife
2151	2151	verb.communication	promise
2154	2154	verb.contact	kill
2159	2159	verb.communication	call
2163	2163	verb.communication	said
2171	2171	verb.contact	kill
2175	2175	verb.social	let
2177	2177	verb.perception	see
2181	2181	verb.communication	answered
2183	2183	noun.person	wife
2187	2187	noun.animal	tiger
2188	2188	verb.communication	called
2190	2190	noun.person	Raja
2192	2192	noun.person	son
2197	2197	verb.motion	came
2199	2199	noun.animal	tiger
2202	2202	noun.person	wife
2203	2203	verb.change	made
2208	2208	noun.artifact	salaams
2212	2212	verb.possession	gave
2216	2216	noun.food	dinner
2220	2220	verb.stative	stayed
2225	2225	noun.time	days
2230	2230	verb.perception	looked
2233	2233	noun.animal	tiger
2235	2235	noun.body	foot
2240	2240	noun.time	day
2242	2242	verb.stative	was
2244	2244	verb.body	healed
2248	2248	verb.communication	said
2249	2249	noun.communication	good
2251	2251	noun.communication	bye
2254	2254	noun.animal	tigers
2258	2258	noun.person	tiger
2259	2259	verb.communication	said
2267	2267	verb.stative	are
2271	2272	verb.cognition	think of
2278	2278	verb.motion	come
2284	2284	noun.person	Raja
2286	2286	noun.person	son
2287	2287	verb.motion	rode
2293	2293	verb.motion	came
2297	2297	noun.object	jungle
2301	2301	verb.possession	found
2303	2303	noun.person	fakirs
2305	2305	noun.person	teacher
2307	2307	noun.person	master
2309	2309	verb.change	died
2313	2313	verb.possession	left
2316	2316	noun.artifact	bed
2319	2319	verb.stative	carried
2321	2321	verb.contact	sat
2324	2324	noun.location	whithersoever
2326	2326	verb.cognition	wished
2328	2328	verb.motion	go
2331	2331	noun.artifact	bag
2334	2334	verb.possession	gave
2336	2336	noun.person	owner
2339	2339	verb.consumption	wanted
2341	2341	noun.possession	jewels
2343	2343	noun.food	food
2346	2346	noun.artifact	clothes
2349	2350	noun.artifact	stone bowl
2352	2352	verb.possession	gave
2354	2354	noun.person	owner
2357	2357	noun.substance	water
2360	2360	verb.emotion	wanted
2368	2368	verb.stative	be
2371	2371	noun.artifact	tank
2375	2375	noun.artifact	stick
2377	2377	noun.artifact	rope
2382	2382	noun.person	owner
2386	2386	verb.communication	say
2391	2391	verb.motion	came
2393	2393	verb.social	make
2394	2394	noun.act	war
2399	2399	noun.person	Stick
2401	2401	verb.contact	beat
2404	2404	noun.person	men
2406	2406	noun.person	soldiers
2408	2408	verb.stative	are
2414	2414	noun.artifact	stick
2416	2416	verb.contact	beat
2420	2420	noun.artifact	rope
2422	2422	verb.contact	tie
2428	2428	noun.person	fakirs
2430	2430	verb.communication	quarrelling
2434	2434	noun.artifact	things
2437	2437	verb.communication	said
2441	2441	verb.emotion	want
2446	2446	verb.communication	said
2457	2457	verb.emotion	want
2465	2466	noun.person	The Raja
2468	2468	noun.person	son
2469	2469	verb.communication	said
2476	2476	verb.communication	quarrel
2479	2479	noun.artifact	things
2483	2483	verb.competition	shoot
2485	2485	noun.artifact	arrows
2489	2489	noun.location	directions
2491	2491	noun.person	Whichever
2494	2494	verb.motion	gets
2498	2498	noun.communication	arrow
2501	2501	verb.possession	have
2504	2504	noun.artifact	thing
2507	2507	noun.artifact	bed
2510	2510	verb.motion	gets
2514	2514	noun.communication	arrow
2517	2517	verb.possession	have
2520	2520	noun.artifact	thing
2523	2523	noun.artifact	bag
2527	2527	verb.motion	gets
2531	2531	noun.communication	arrow
2534	2534	verb.possession	have
2537	2537	noun.artifact	thing
2540	2540	noun.artifact	bowl
2545	2545	verb.motion	gets
2549	2549	noun.communication	arrow
2552	2552	verb.possession	have
2555	2555	noun.artifact	things
2558	2558	noun.artifact	stick
2560	2560	noun.artifact	rope
2566	2566	verb.communication	agreed
2570	2570	noun.person	prince
2571	2572	verb.contact	shot off
2576	2576	noun.artifact	arrow
2579	2579	verb.motion	raced
2581	2581	noun.person	fakirs
2583	2583	verb.contact	get
2588	2588	verb.motion	brought
2594	2594	verb.competition	shot
2603	2603	verb.possession	found
2605	2605	verb.contact	brought
2610	2610	verb.competition	shot
2619	2619	verb.motion	brought
2624	2625	verb.competition	shot off
2627	2627	noun.relation	fourth
2631	2631	verb.stative	were
2633	2634	verb.contact	looking for
2637	2637	noun.communication	arrow
2639	2639	noun.person	Raja
2641	2641	noun.person	son
2642	2642	verb.motion	let
2644	2644	noun.animal	horse
2648	2648	noun.object	jungle
2651	2651	verb.contact	sat
2654	2654	noun.artifact	bed
2656	2656	verb.possession	taking
2658	2658	noun.artifact	bowl
2661	2661	noun.artifact	stick
2663	2663	noun.artifact	rope
2667	2667	noun.artifact	bag
2673	2673	verb.communication	said
2676	2676	noun.artifact	Bed
2679	2679	verb.emotion	wish
2681	2682	verb.motion	go to
2684	2685	noun.person	Princess Labam
2687	2687	noun.location	country
2692	2692	noun.artifact	bed
2694	2694	verb.motion	rose
2698	2698	noun.location	air
2700	2700	verb.change	began
2702	2702	verb.motion	fly
2706	2706	verb.motion	flew
2708	2708	verb.motion	flew
2711	2711	verb.motion	came
2714	2715	noun.person	Princess Labam
2717	2717	noun.location	country
2721	2721	verb.contact	settled
2724	2724	noun.object	ground
2727	2727	noun.person	Raja
2729	2729	noun.person	son
2730	2730	verb.communication	asked
2732	2732	noun.person	men
2734	2734	verb.perception	saw
2738	2738	noun.group	country
2739	2739	verb.stative	is
2745	2746	noun.person	Princess Labam
2748	2748	noun.location	country
2752	2752	verb.communication	answered
2756	2756	noun.person	prince
2757	2758	verb.motion	went on
2761	2761	verb.motion	came
2764	2764	noun.artifact	house
2767	2767	verb.perception	saw
2769	2770	noun.person	old woman
2774	2774	verb.stative	are
2779	2779	verb.communication	said
2785	2785	verb.motion	come
2791	2791	verb.motion	come
2795	2795	noun.location	country
2799	2799	verb.communication	said
2803	2803	verb.social	let
2805	2805	verb.stative	stay
2810	2810	noun.time	night
2818	2818	verb.communication	answered
2824	2824	verb.social	let
2826	2826	verb.motion	stay
2832	2832	noun.person	king
2834	2834	verb.communication	ordered
2836	2836	noun.person	men
2839	2839	noun.location	countries
2842	2842	verb.stative	stay
2845	2845	noun.location	country
2850	2851	verb.motion	stay in
2853	2853	noun.artifact	house
2858	2858	verb.stative	are
2860	2860	noun.person	aunty
2863	2863	verb.communication	said
2865	2865	noun.person	prince
2868	2868	verb.social	let
2870	2870	verb.stative	remain
2876	2876	noun.time	night
2879	2879	verb.cognition	see
2881	2881	verb.stative	is
2882	2882	noun.time	evening
2887	2888	verb.motion	go into
2890	2890	noun.object	jungle
2894	2895	noun.animal	wild beasts
2897	2897	verb.consumption	eat
2905	2905	verb.communication	said
2907	2908	noun.person	old woman
2913	2913	verb.stative	stay
2917	2917	noun.time	night
2922	2922	noun.time	morrow
2923	2923	noun.time	morning
2926	2927	verb.motion	go away
2932	2932	noun.person	king
2933	2933	verb.cognition	hears
2936	2936	verb.motion	passed
2938	2938	noun.time	night
2941	2941	noun.artifact	house
2945	2945	verb.possession	have
2947	2947	verb.contact	seized
2949	2949	verb.contact	put
2951	2951	noun.artifact	prison
2956	2956	verb.motion	took
2960	2960	noun.artifact	house
2964	2964	noun.person	Raja
2966	2966	noun.person	son[9
2968	2968	verb.stative	was
2973	2974	noun.person	old woman
2975	2975	verb.change	began
2976	2976	verb.creation	preparing
2977	2977	noun.food	dinner
2981	2981	verb.stative	stopped
2985	2985	noun.person	Aunty
2989	2989	verb.communication	said
2994	2994	verb.possession	give
2996	2996	noun.food	food
3000	3000	verb.contact	put
3002	3002	noun.body	hand
3005	3005	noun.artifact	bag
3007	3007	verb.communication	saying
3013	3013	verb.consumption	want
3015	3015	noun.food	dinner
3020	3020	noun.artifact	bag
3021	3021	verb.possession	gave
3026	3026	noun.food	dinner
3028	3029	verb.change	served up
3033	3033	noun.artifact	plates
3036	3037	noun.person	old woman
3040	3040	noun.person	Raja
3042	3042	noun.person	son
3044	3044	verb.consumption	dined
3050	3050	verb.change	finished
3051	3051	verb.consumption	eating
3054	3055	noun.person	old woman
3056	3056	verb.communication	said
3062	3062	verb.contact	fetch
3064	3064	noun.substance	water
3070	3070	verb.motion	go
3073	3073	verb.communication	said
3075	3075	noun.person	prince
3080	3080	verb.possession	have
3081	3081	noun.attribute	plenty
3083	3083	noun.substance	water
3089	3089	verb.contact	took
3091	3091	noun.artifact	bowl
3093	3093	verb.communication	said
3098	3098	noun.artifact	Bowl
3101	3101	verb.consumption	want
3103	3103	noun.substance	water
3109	3109	verb.change	filled
3111	3111	noun.substance	water
3115	3115	verb.stative	was
3119	3119	noun.person	prince
3120	3121	verb.communication	cried out
3124	3124	verb.stative	Stop
3126	3126	noun.artifact	bowl
3131	3131	noun.artifact	bowl
3132	3132	verb.change	stopped
3133	3133	verb.contact	filling
3138	3138	noun.person	aunty
3142	3142	verb.communication	said
3147	3147	noun.artifact	bowl
3151	3151	verb.possession	get
3154	3154	noun.substance	water
3157	3157	verb.consumption	want
3162	3162	noun.event	time
3163	3163	noun.time	night
3165	3165	verb.motion	come
3168	3168	noun.person	Aunty
3171	3171	verb.communication	said
3173	3173	noun.person	Raja
3175	3175	noun.person	son
3182	3182	verb.change	light
3184	3184	noun.artifact	lamp
3189	3189	verb.stative	is
3191	3191	noun.state	need
3195	3195	verb.communication	said
3199	3199	noun.person	king
3201	3201	verb.communication	forbidden
3203	3203	noun.group	people
3206	3206	noun.group	country
3208	3208	verb.change	light
3210	3210	noun.artifact	lamps
3218	3218	verb.stative	is
3222	3222	noun.person	daughter
3225	3226	noun.person	Princess Labam
3228	3228	verb.motion	comes
3230	3230	verb.contact	sits
3233	3233	noun.artifact	roof
3237	3237	verb.body	shines
3241	3242	verb.weather	lights up
3245	3245	noun.group	country
3248	3248	noun.artifact	houses
3253	3253	verb.cognition	see
3255	3255	verb.social	do
3257	3257	noun.act	work
3261	3261	verb.stative	were
3262	3262	noun.time	day
3267	3267	verb.stative	was
3270	3270	noun.time	night
3272	3272	noun.person	princess
3273	3274	verb.body	got up
3277	3277	verb.body	dressed
3282	3282	noun.artifact	clothes
3284	3284	noun.artifact	jewels
3287	3287	verb.body	rolled
3290	3290	noun.body	hair
3295	3295	noun.body	head
3297	3297	verb.contact	put
3299	3299	noun.artifact	band
3301	3301	noun.artifact	diamonds
3303	3303	noun.artifact	pearls
3307	3307	verb.perception	shone
3310	3310	noun.object	moon
3314	3314	noun.attribute	beauty
3315	3315	verb.creation	made
3316	3316	noun.time	night
3317	3317	noun.time	day
3320	3321	verb.change	came out
3324	3324	noun.artifact	room
3327	3327	verb.contact	sat
3330	3330	noun.artifact	roof
3333	3333	noun.artifact	palace
3337	3337	noun.time	daytime
3340	3341	verb.motion	came out
3344	3344	noun.artifact	house
3348	3349	verb.motion	came out
3351	3351	noun.time	night
3355	3355	noun.group	people
3358	3358	noun.person	father
3360	3360	noun.group	country
3362	3363	verb.motion	went about
3365	3365	noun.act	work
3367	3367	verb.change	finished
3371	3371	noun.person	Raja
3373	3373	noun.person	son
3374	3374	verb.perception	watched
3376	3376	noun.person	princess
3380	3380	verb.stative	was
3385	3385	verb.communication	said
3393	3393	verb.stative	is
3397	3397	noun.time	midnight
3402	3403	verb.motion	gone to
3404	3404	noun.artifact	bed
3407	3407	noun.person	princess
3408	3409	verb.motion	came down
3412	3412	noun.artifact	roof
3415	3415	verb.motion	went
3418	3418	noun.artifact	room
3423	3423	verb.stative	was
3425	3425	noun.animal	bed
3430	3430	noun.person	Raja
3432	3432	noun.person	son
3433	3434	verb.body	got up
3438	3438	verb.contact	sat
3441	3441	noun.artifact	bed
3444	3444	noun.artifact	Bed
3448	3448	verb.communication	said
3456	3457	verb.motion	go to
3459	3460	noun.person	Princess Labam
3462	3462	noun.artifact	bed
3464	3464	noun.artifact	room
3470	3470	noun.artifact	bed
3471	3471	verb.motion	carried
3475	3475	noun.artifact	room
3478	3478	verb.stative	lay
3484	3484	noun.person	Raja
3485	3485	verb.contact	took
3487	3487	noun.artifact	bag
3489	3489	verb.communication	said
3493	3493	verb.emotion	want
3495	3496	noun.quantity	great deal
3507	3507	verb.possession	gave
3509	3509	noun.quantity	quantities
3511	3511	noun.food	betel
3513	3513	noun.plant	leaf
3517	3517	verb.contact	laid
3520	3520	noun.person	princess
3522	3522	noun.artifact	bed
3528	3528	noun.artifact	bed
3529	3529	verb.motion	carried
3534	3535	noun.person	old woman
3537	3537	noun.artifact	house
3540	3540	noun.time	morning
3543	3543	noun.person	princess
3545	3545	noun.person	servants
3546	3546	verb.possession	found
3548	3548	noun.plant	betel
3550	3550	noun.plant	leaf
3553	3553	verb.change	began
3555	3555	verb.consumption	eat
3562	3562	verb.possession	get
3565	3565	noun.substance	betel
3567	3567	noun.plant	leaf
3570	3570	verb.communication	asked
3572	3572	noun.person	princess
3576	3576	verb.possession	found
3580	3580	noun.artifact	bed
3583	3583	verb.communication	answered
3585	3585	noun.person	servants
3588	3588	verb.cognition	knew
3590	3590	noun.person	prince
3592	3593	verb.motion	come in
3595	3595	noun.time	night
3597	3597	verb.contact	put
3604	3604	noun.time	morning
3606	3607	noun.person	old woman
3608	3608	verb.motion	came
3611	3611	noun.person	Raja
3613	3613	noun.person	son
3618	3618	verb.stative	is
3619	3619	noun.time	morning
3623	3623	verb.communication	said
